locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCKJJHDB_00363	CDS	822	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
LCKJJHDB_00364	CDS	294				hypothetical protein
LCKJJHDB_00365	CDS	432	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
LCKJJHDB_00366	CDS	231	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_00367	CDS	951	hmuU		COG0609	Hemin transport system permease protein HmuU
LCKJJHDB_00368	CDS	939	fpuB		COG0609	Petrobactin import system permease protein FpuB
LCKJJHDB_00369	CDS	942	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
LCKJJHDB_00370	CDS	906				hypothetical protein
LCKJJHDB_00371	CDS	1182	ydhP		COG2814	Inner membrane transport protein YdhP
LCKJJHDB_00372	CDS	819	yvgN	1.1.1.-	COG0656	Glyoxal reductase
LCKJJHDB_00373	CDS	348	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
LCKJJHDB_00374	CDS	393				hypothetical protein
LCKJJHDB_00375	CDS	702	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
LCKJJHDB_00376	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
LCKJJHDB_00377	CDS	1530	ahpF	1.6.99.3		NADH dehydrogenase
LCKJJHDB_00378	CDS	2166	penA		COG0768	Penicillin-binding protein 2B
LCKJJHDB_00379	CDS	597	recR		COG0353	Recombination protein RecR
LCKJJHDB_00380	CDS	1050	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
LCKJJHDB_00381	CDS	1323	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LCKJJHDB_00382	CDS	1653	oppA_1		COG4166	Oligopeptide-binding protein OppA
LCKJJHDB_00383	CDS	1638	oppA_2		COG4166	Oligopeptide-binding protein OppA
LCKJJHDB_00384	CDS	912	oppB		COG0601	Oligopeptide transport system permease protein OppB
LCKJJHDB_00385	CDS	1032	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
LCKJJHDB_00386	CDS	1050	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
LCKJJHDB_00387	CDS	942	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
LCKJJHDB_00388	CDS	1572	prfC			Peptide chain release factor 3
LCKJJHDB_00389	CDS	1644	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
LCKJJHDB_00390	CDS	912	era		COG1159	GTPase Era
LCKJJHDB_00391	CDS	1593	asnB_1	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
LCKJJHDB_00392	CDS	819	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
LCKJJHDB_00393	CDS	1164	recA		COG0468	Protein RecA
LCKJJHDB_00394	CDS	1374	serP2		COG1113	DL-alanine permease SerP2
LCKJJHDB_00395	CDS	1380	serP1		COG1113	Serine permease SerP1
LCKJJHDB_00396	CDS	327				hypothetical protein
LCKJJHDB_00397	CDS	327				hypothetical protein
LCKJJHDB_00398	CDS	519				hypothetical protein
LCKJJHDB_00399	CDS	594	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
LCKJJHDB_00400	CDS	645				hypothetical protein
LCKJJHDB_00401	CDS	660	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
LCKJJHDB_00402	CDS	813	nadK	2.7.1.23	COG0061	NAD kinase
LCKJJHDB_00403	CDS	882		5.4.99.-	COG0564	putative RNA pseudouridine synthase
LCKJJHDB_00404	CDS	831				hypothetical protein
LCKJJHDB_00405	CDS	1434	lysP_1		COG0833	Lysine-specific permease
LCKJJHDB_00406	CDS	813				hypothetical protein
LCKJJHDB_00407	CDS	978	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
LCKJJHDB_00408	CDS	291				IS3 family transposase IS1076
LCKJJHDB_00409	CDS	840				IS3 family transposase IS1069
LCKJJHDB_00410	CDS	558				hypothetical protein
LCKJJHDB_00411	CDS	819				IS3 family transposase ISLla3
LCKJJHDB_00412	CDS	1485	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
LCKJJHDB_00413	CDS	819	cysL_1		COG0583	HTH-type transcriptional regulator CysL
LCKJJHDB_00414	CDS	1041				hypothetical protein
LCKJJHDB_00415	CDS	945	ldh_1	1.1.1.27		L-lactate dehydrogenase
LCKJJHDB_00416	CDS	822	cysL_2		COG0583	HTH-type transcriptional regulator CysL
LCKJJHDB_00417	CDS	975				hypothetical protein
LCKJJHDB_00418	CDS	1221	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
LCKJJHDB_00419	CDS	1404	ribZ_1			Riboflavin transporter RibZ
LCKJJHDB_00420	CDS	606	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
LCKJJHDB_00421	CDS	435				hypothetical protein
LCKJJHDB_00422	CDS	2043				hypothetical protein
LCKJJHDB_00423	CDS	471				hypothetical protein
LCKJJHDB_00424	CDS	1260	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
LCKJJHDB_00425	CDS	2406	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
LCKJJHDB_00426	CDS	1068	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
LCKJJHDB_00427	CDS	285				hypothetical protein
LCKJJHDB_00428	CDS	318	ytpP			Thioredoxin-like protein YtpP
LCKJJHDB_00429	CDS	627				hypothetical protein
LCKJJHDB_00430	CDS	1341	noxE	1.6.99.3	COG0446	NADH oxidase
LCKJJHDB_00431	CDS	390	ssb_1		COG0629	Single-stranded DNA-binding protein
LCKJJHDB_00432	CDS	285	groS			10 kDa chaperonin
LCKJJHDB_00433	CDS	1629	groL		COG0459	60 kDa chaperonin
LCKJJHDB_00434	CDS	813	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
LCKJJHDB_00435	CDS	1443	walK	2.7.13.3		Sensor histidine kinase WalK
LCKJJHDB_00436	CDS	702	walR		COG0745	Transcriptional regulatory protein WalR
LCKJJHDB_00437	CDS	636	tmk	2.7.4.9	COG0125	Thymidylate kinase
LCKJJHDB_00438	CDS	861				hypothetical protein
LCKJJHDB_00439	CDS	783				hypothetical protein
LCKJJHDB_00440	CDS	327	yabA		COG4467	Initiation-control protein YabA
LCKJJHDB_00441	CDS	876	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LCKJJHDB_00442	CDS	192				hypothetical protein
LCKJJHDB_00443	CDS	933	galK_1	2.7.1.6		Galactokinase
LCKJJHDB_00444	CDS	957				hypothetical protein
LCKJJHDB_00445	CDS	990		2.7.4.2		Phosphomevalonate kinase
LCKJJHDB_00446	CDS	1044	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
LCKJJHDB_00447	CDS	621	sodA	1.15.1.1		Superoxide dismutase [Mn]
LCKJJHDB_00448	CDS	2355	cstA		COG1966	Peptide transporter CstA
LCKJJHDB_00449	CDS	1341	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
LCKJJHDB_00450	CDS	585				hypothetical protein
LCKJJHDB_00451	CDS	747	glvR		COG1737	HTH-type transcriptional regulator GlvR
LCKJJHDB_00452	CDS	327	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
LCKJJHDB_00453	CDS	351	ptcA_1		COG1447	PTS system cellobiose-specific EIIA component
LCKJJHDB_00454	CDS	729				hypothetical protein
LCKJJHDB_00455	CDS	195				hypothetical protein
LCKJJHDB_00456	CDS	1170	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
LCKJJHDB_00457	CDS	1437	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
LCKJJHDB_00458	CDS	282				hypothetical protein
LCKJJHDB_00459	tRNA	71				tRNA-Cys(gca)
LCKJJHDB_00460	CDS	1965	ligA	6.5.1.2		DNA ligase
LCKJJHDB_00461	CDS	1026	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
LCKJJHDB_00462	CDS	1137	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
LCKJJHDB_00463	CDS	3573		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
LCKJJHDB_00464	CDS	879	dacA_1	2.7.7.85	COG1624	Diadenylate cyclase
LCKJJHDB_00465	CDS	582				hypothetical protein
LCKJJHDB_00466	CDS	255				hypothetical protein
LCKJJHDB_00467	CDS	1359	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
LCKJJHDB_00468	CDS	717	treR		COG2188	HTH-type transcriptional regulator TreR
LCKJJHDB_00469	CDS	486	crr_1			PTS system glucose-specific EIIA component
LCKJJHDB_00470	CDS	1566	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
LCKJJHDB_00471	CDS	2310	trePP	2.4.1.216	COG1554	Trehalose 6-phosphate phosphorylase
LCKJJHDB_00472	CDS	666	pgmB	5.4.2.6	COG0637	Beta-phosphoglucomutase
LCKJJHDB_00473	CDS	807				hypothetical protein
LCKJJHDB_00474	CDS	696				hypothetical protein
LCKJJHDB_00475	CDS	465	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LCKJJHDB_00476	CDS	519	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
LCKJJHDB_00477	CDS	1386	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
LCKJJHDB_00478	tRNA	76				tRNA-Arg(tct)
LCKJJHDB_00479	CDS	1134	xerC_2			Tyrosine recombinase XerC
LCKJJHDB_00480	CDS	579				hypothetical protein
LCKJJHDB_00481	CDS	813	lexA	3.4.21.88		LexA repressor
LCKJJHDB_00482	CDS	171				hypothetical protein
LCKJJHDB_00483	CDS	234				hypothetical protein
LCKJJHDB_00484	CDS	150				hypothetical protein
LCKJJHDB_00485	CDS	171				hypothetical protein
LCKJJHDB_00486	CDS	243				hypothetical protein
LCKJJHDB_00487	CDS	756				hypothetical protein
LCKJJHDB_00488	CDS	330				hypothetical protein
LCKJJHDB_00489	CDS	171				hypothetical protein
LCKJJHDB_00490	CDS	174				hypothetical protein
LCKJJHDB_00491	CDS	807				hypothetical protein
LCKJJHDB_00492	CDS	777				hypothetical protein
LCKJJHDB_00493	CDS	669				hypothetical protein
LCKJJHDB_00494	CDS	885				hypothetical protein
LCKJJHDB_00495	CDS	165				hypothetical protein
LCKJJHDB_00496	CDS	411				hypothetical protein
LCKJJHDB_00497	CDS	165				hypothetical protein
LCKJJHDB_00498	CDS	363				hypothetical protein
LCKJJHDB_00499	CDS	207				hypothetical protein
LCKJJHDB_00500	CDS	273				hypothetical protein
LCKJJHDB_00501	CDS	549				hypothetical protein
LCKJJHDB_00502	CDS	420	dut_2	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LCKJJHDB_00503	CDS	291				hypothetical protein
LCKJJHDB_00504	CDS	165				hypothetical protein
LCKJJHDB_00505	CDS	144				hypothetical protein
LCKJJHDB_00506	CDS	186				hypothetical protein
LCKJJHDB_00507	CDS	210				hypothetical protein
LCKJJHDB_00508	CDS	294				hypothetical protein
LCKJJHDB_00509	CDS	246				hypothetical protein
LCKJJHDB_00510	CDS	390				hypothetical protein
LCKJJHDB_00511	CDS	399				hypothetical protein
LCKJJHDB_00512	CDS	423				hypothetical protein
LCKJJHDB_00513	CDS	504				hypothetical protein
LCKJJHDB_00514	CDS	453				hypothetical protein
LCKJJHDB_00515	CDS	1815				hypothetical protein
LCKJJHDB_00516	CDS	165				hypothetical protein
LCKJJHDB_00517	CDS	1080				hypothetical protein
LCKJJHDB_00518	CDS	588				hypothetical protein
LCKJJHDB_00519	CDS	1314				hypothetical protein
LCKJJHDB_00520	CDS	306				hypothetical protein
LCKJJHDB_00521	CDS	336				hypothetical protein
LCKJJHDB_00522	CDS	483				hypothetical protein
LCKJJHDB_00523	CDS	396				hypothetical protein
LCKJJHDB_00524	CDS	606				hypothetical protein
LCKJJHDB_00525	CDS	345				hypothetical protein
LCKJJHDB_00526	CDS	3804				hypothetical protein
LCKJJHDB_00527	CDS	1536				hypothetical protein
LCKJJHDB_00528	CDS	4326				hypothetical protein
LCKJJHDB_00529	CDS	327				hypothetical protein
LCKJJHDB_00530	CDS	288				hypothetical protein
LCKJJHDB_00531	CDS	780				hypothetical protein
LCKJJHDB_00532	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LCKJJHDB_00533	CDS	789	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
LCKJJHDB_00534	CDS	492	hmpT		COG4720	Thiamine precursor transporter HmpT
LCKJJHDB_00535	CDS	543				hypothetical protein
LCKJJHDB_00536	CDS	1137		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
LCKJJHDB_00537	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
LCKJJHDB_00538	CDS	585		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
LCKJJHDB_00539	CDS	366		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
LCKJJHDB_00540	CDS	873				hypothetical protein
LCKJJHDB_00541	CDS	201				hypothetical protein
LCKJJHDB_00542	CDS	480				hypothetical protein
LCKJJHDB_00543	CDS	417	yvdD		COG1611	LOG family protein YvdD
LCKJJHDB_00544	CDS	93				hypothetical protein
LCKJJHDB_00545	CDS	654		2.7.1.113	COG1428	Deoxyguanosine kinase
LCKJJHDB_00546	CDS	3183	dnaE2	2.7.7.7		Error-prone DNA polymerase
LCKJJHDB_00547	CDS	654				hypothetical protein
LCKJJHDB_00548	CDS	837			COG1307	DegV domain-containing protein
LCKJJHDB_00549	CDS	840	lipC	3.-.-.-	COG2755	Spore germination lipase LipC
LCKJJHDB_00550	CDS	1212	nagZ	3.2.1.52		Beta-hexosaminidase
LCKJJHDB_00551	CDS	657				hypothetical protein
LCKJJHDB_00552	CDS	276	hup		COG0776	DNA-binding protein HU
LCKJJHDB_00553	CDS	1149	xerC_3			Tyrosine recombinase XerC
LCKJJHDB_00554	CDS	492				hypothetical protein
LCKJJHDB_00555	CDS	297				hypothetical protein
LCKJJHDB_00556	CDS	588				hypothetical protein
LCKJJHDB_00557	CDS	369				hypothetical protein
LCKJJHDB_00558	CDS	192				hypothetical protein
LCKJJHDB_00559	CDS	261				hypothetical protein
LCKJJHDB_00560	CDS	195				hypothetical protein
LCKJJHDB_00561	CDS	426				hypothetical protein
LCKJJHDB_00562	CDS	240				hypothetical protein
LCKJJHDB_00563	CDS	255				hypothetical protein
LCKJJHDB_00564	CDS	195				hypothetical protein
LCKJJHDB_00565	CDS	327				hypothetical protein
LCKJJHDB_00566	CDS	579				hypothetical protein
LCKJJHDB_00567	CDS	1443				hypothetical protein
LCKJJHDB_00568	CDS	585				hypothetical protein
LCKJJHDB_00569	CDS	186				hypothetical protein
LCKJJHDB_00570	CDS	609				hypothetical protein
LCKJJHDB_00571	CDS	591				hypothetical protein
LCKJJHDB_00572	CDS	330				hypothetical protein
LCKJJHDB_00573	CDS	321				hypothetical protein
LCKJJHDB_00574	CDS	273				hypothetical protein
LCKJJHDB_00575	CDS	180				hypothetical protein
LCKJJHDB_00576	CDS	489				hypothetical protein
LCKJJHDB_00577	CDS	567				hypothetical protein
LCKJJHDB_00578	CDS	201	cspC_2		COG1278	Cold shock protein CspC
LCKJJHDB_00579	tRNA	74				tRNA-Met(cat)
LCKJJHDB_00580	CDS	498				hypothetical protein
LCKJJHDB_00581	CDS	510	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LCKJJHDB_00582	CDS	561	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
LCKJJHDB_00583	CDS	810	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_00584	CDS	726				hypothetical protein
LCKJJHDB_00585	CDS	486				hypothetical protein
LCKJJHDB_00586	CDS	378				hypothetical protein
LCKJJHDB_00587	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
LCKJJHDB_00588	CDS	879				hypothetical protein
LCKJJHDB_00589	CDS	1650	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
LCKJJHDB_00590	CDS	933	cysK_1	2.5.1.47		Cysteine synthase
LCKJJHDB_00591	CDS	1086		3.2.1.-	COG1388	Autolysin
LCKJJHDB_00592	CDS	633		3.-.-.-		putative metallo-hydrolase
LCKJJHDB_00593	CDS	2076	ponA		COG0744	Penicillin-binding protein 1A
LCKJJHDB_00594	CDS	642	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
LCKJJHDB_00595	CDS	525				hypothetical protein
LCKJJHDB_00596	CDS	402	spxA_1		COG1393	Regulatory protein Spx
LCKJJHDB_00597	CDS	282				hypothetical protein
LCKJJHDB_00598	CDS	780	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
LCKJJHDB_00599	CDS	1284	murA1_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
LCKJJHDB_00600	CDS	195				hypothetical protein
LCKJJHDB_00601	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
LCKJJHDB_00602	rRNA	1544				16S ribosomal RNA
LCKJJHDB_00603	tRNA	75				tRNA-Ala(tgc)
LCKJJHDB_00604	rRNA	2895				23S ribosomal RNA
LCKJJHDB_00605	rRNA	98				5S ribosomal RNA
LCKJJHDB_00606	tRNA	75				tRNA-Val(tac)
LCKJJHDB_00607	tRNA	73				tRNA-Asp(gtc)
LCKJJHDB_00608	tRNA	75				tRNA-Lys(ttt)
LCKJJHDB_00609	tRNA	82				tRNA-Leu(tag)
LCKJJHDB_00610	tRNA	73				tRNA-Thr(tgt)
LCKJJHDB_00611	tRNA	72				tRNA-Gly(gcc)
LCKJJHDB_00612	tRNA	76				tRNA-Arg(acg)
LCKJJHDB_00613	tRNA	74				tRNA-Pro(tgg)
LCKJJHDB_00614	tRNA	76				tRNA-Met(cat)
LCKJJHDB_00615	tRNA	76				tRNA-Met(cat)
LCKJJHDB_00616	tRNA	75				tRNA-Phe(gaa)
LCKJJHDB_00617	tRNA	73				tRNA-Gly(tcc)
LCKJJHDB_00618	tRNA	76				tRNA-Ile(gat)
LCKJJHDB_00619	tRNA	88				tRNA-Ser(gct)
LCKJJHDB_00620	CDS	1914	dnaG	2.7.7.-		DNA primase
LCKJJHDB_00621	CDS	1344	sigA			RNA polymerase sigma factor SigA
LCKJJHDB_00622	CDS	744				hypothetical protein
LCKJJHDB_00623	CDS	1293	pgtP		COG2271	Phosphoglycerate transporter protein
LCKJJHDB_00624	CDS	339				hypothetical protein
LCKJJHDB_00625	CDS	2247	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
LCKJJHDB_00626	CDS	471	nsrR			HTH-type transcriptional repressor NsrR
LCKJJHDB_00627	CDS	1014	gap_1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LCKJJHDB_00628	CDS	636	def	3.5.1.88	COG0242	Peptide deformylase
LCKJJHDB_00629	CDS	456	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
LCKJJHDB_00630	CDS	2079	uvrB		COG0556	UvrABC system protein B
LCKJJHDB_00631	CDS	822	artP		COG0834	Arginine-binding extracellular protein ArtP
LCKJJHDB_00632	CDS	1119	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
LCKJJHDB_00633	CDS	456	fabZ_1	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
LCKJJHDB_00634	CDS	753	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
LCKJJHDB_00635	CDS	408				hypothetical protein
LCKJJHDB_00636	CDS	294	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
LCKJJHDB_00637	CDS	351				hypothetical protein
LCKJJHDB_00638	CDS	921				hypothetical protein
LCKJJHDB_00639	CDS	963	yidC			Membrane protein insertase YidC
LCKJJHDB_00640	CDS	759				hypothetical protein
LCKJJHDB_00641	CDS	591	panT		COG4684	Pantothenic acid transporter PanT
LCKJJHDB_00642	CDS	537	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LCKJJHDB_00643	CDS	696	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LCKJJHDB_00644	CDS	186	xylH	5.3.2.6		2-hydroxymuconate tautomerase
LCKJJHDB_00645	CDS	2328	ctpE_1	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
LCKJJHDB_00646	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
LCKJJHDB_00647	CDS	933				hypothetical protein
LCKJJHDB_00648	CDS	594				hypothetical protein
LCKJJHDB_00649	CDS	483				hypothetical protein
LCKJJHDB_00650	CDS	402				hypothetical protein
LCKJJHDB_00651	CDS	1797				hypothetical protein
LCKJJHDB_00652	CDS	774				hypothetical protein
LCKJJHDB_00653	CDS	363				hypothetical protein
LCKJJHDB_00654	CDS	369				hypothetical protein
LCKJJHDB_00655	CDS	285				hypothetical protein
LCKJJHDB_00656	CDS	699				putative protein
LCKJJHDB_00657	CDS	351				hypothetical protein
LCKJJHDB_00658	CDS	1467	dinB_1	2.7.7.7		DNA polymerase IV
LCKJJHDB_00659	CDS	534				hypothetical protein
LCKJJHDB_00660	CDS	510				hypothetical protein
LCKJJHDB_00661	CDS	432				hypothetical protein
LCKJJHDB_00662	CDS	414				Organic hydroperoxide resistance protein-like protein
LCKJJHDB_00663	CDS	570	tdk	2.7.1.21	COG1435	Thymidine kinase
LCKJJHDB_00664	CDS	444				hypothetical protein
LCKJJHDB_00665	CDS	1074	prfA		COG0216	Peptide chain release factor 1
LCKJJHDB_00666	CDS	528				hypothetical protein
LCKJJHDB_00667	CDS	756	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
LCKJJHDB_00668	CDS	813	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LCKJJHDB_00669	CDS	465	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
LCKJJHDB_00670	CDS	921	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
LCKJJHDB_00671	CDS	1248	glyA	2.1.2.1		Serine hydroxymethyltransferase
LCKJJHDB_00672	CDS	603				hypothetical protein
LCKJJHDB_00673	CDS	1098	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LCKJJHDB_00674	CDS	1197	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
LCKJJHDB_00675	CDS	651	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
LCKJJHDB_00676	CDS	294	acyP	3.6.1.7	COG1254	Acylphosphatase
LCKJJHDB_00677	CDS	759	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LCKJJHDB_00678	CDS	444			COG0716	Flavodoxin
LCKJJHDB_00679	CDS	1506	mdtD			Putative multidrug resistance protein MdtD
LCKJJHDB_00680	CDS	303				hypothetical protein
LCKJJHDB_00681	CDS	354				hypothetical protein
LCKJJHDB_00682	CDS	855	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
LCKJJHDB_00683	CDS	906				hypothetical protein
LCKJJHDB_00684	CDS	447				hypothetical protein
LCKJJHDB_00685	CDS	732				hypothetical protein
LCKJJHDB_00686	CDS	276				hypothetical protein
LCKJJHDB_00687	CDS	930	hprK	2.7.11.-		HPr kinase/phosphorylase
LCKJJHDB_00688	CDS	786	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
LCKJJHDB_00689	CDS	420				hypothetical protein
LCKJJHDB_00690	CDS	564				hypothetical protein
LCKJJHDB_00691	CDS	1419	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
LCKJJHDB_00692	CDS	2013	kup_1			Low affinity potassium transport system protein kup
LCKJJHDB_00693	CDS	2016	kup_2			Low affinity potassium transport system protein kup
LCKJJHDB_00694	CDS	171				hypothetical protein
LCKJJHDB_00695	CDS	666				hypothetical protein
LCKJJHDB_00696	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LCKJJHDB_00697	CDS	669				hypothetical protein
LCKJJHDB_00698	CDS	897			COG0330	putative protein
LCKJJHDB_00699	tRNA	72				tRNA-Arg(ccg)
LCKJJHDB_00700	CDS	261				hypothetical protein
LCKJJHDB_00701	tRNA	74				tRNA-Lys(ttt)
LCKJJHDB_00702	CDS	924	rnz	3.1.26.11	COG1234	Ribonuclease Z
LCKJJHDB_00703	CDS	702				hypothetical protein
LCKJJHDB_00704	CDS	2229				hypothetical protein
LCKJJHDB_00705	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
LCKJJHDB_00706	CDS	564	rpoE			putative DNA-directed RNA polymerase subunit delta
LCKJJHDB_00707	CDS	1650	mltG	4.2.2.-		Endolytic murein transglycosylase
LCKJJHDB_00708	CDS	471	greA		COG0782	Transcription elongation factor GreA
LCKJJHDB_00709	CDS	840				IS3 family transposase IS1069
LCKJJHDB_00710	CDS	291				IS3 family transposase IS1076
LCKJJHDB_00711	CDS	819				IS3 family transposase ISLla3
LCKJJHDB_00712	CDS	558				hypothetical protein
LCKJJHDB_00713	CDS	456				hypothetical protein
LCKJJHDB_00714	CDS	2451	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
LCKJJHDB_00715	CDS	558	hpf		COG1544	Ribosome hibernation promotion factor
LCKJJHDB_00716	CDS	1302	eno_2	4.2.1.11		Enolase
LCKJJHDB_00717	CDS	936	xerD			Tyrosine recombinase XerD
LCKJJHDB_00718	CDS	126				hypothetical protein
LCKJJHDB_00719	CDS	768				hypothetical protein
LCKJJHDB_00720	CDS	141				hypothetical protein
LCKJJHDB_00721	CDS	183				hypothetical protein
LCKJJHDB_00722	CDS	1170				hypothetical protein
LCKJJHDB_00723	CDS	576				IS982 family transposase ISLll1
LCKJJHDB_00724	CDS	2988				hypothetical protein
LCKJJHDB_00725	CDS	1548				hypothetical protein
LCKJJHDB_00726	CDS	1224				hypothetical protein
LCKJJHDB_00727	CDS	126				hypothetical protein
LCKJJHDB_00728	CDS	1080				hypothetical protein
LCKJJHDB_00729	CDS	270				hypothetical protein
LCKJJHDB_00730	CDS	192				hypothetical protein
LCKJJHDB_00731	CDS	771				hypothetical protein
LCKJJHDB_00732	CDS	840				IS3 family transposase IS981
LCKJJHDB_00733	CDS	672	hrtA_1	3.6.3.-		Putative hemin import ATP-binding protein HrtA
LCKJJHDB_00734	CDS	1074			COG0577	putative ABC transporter permease
LCKJJHDB_00735	CDS	570				hypothetical protein
LCKJJHDB_00736	CDS	1524	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
LCKJJHDB_00737	CDS	864				hypothetical protein
LCKJJHDB_00738	CDS	2364	pflB	2.3.1.54		Formate acetyltransferase
LCKJJHDB_00739	CDS	654	coaE	2.7.1.24		Dephospho-CoA kinase
LCKJJHDB_00740	CDS	1128	mdtG			Multidrug resistance protein MdtG
LCKJJHDB_00741	CDS	147	rpmGA_2			50S ribosomal protein L33 1
LCKJJHDB_00742	CDS	1263	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
LCKJJHDB_00743	CDS	3414	pycA	6.4.1.1		Pyruvate carboxylase
LCKJJHDB_00744	CDS	1326	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
