locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNACAJDA_00365	CDS	591	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
CNACAJDA_00366	CDS	1701				hypothetical protein
CNACAJDA_00367	CDS	2094				hypothetical protein
CNACAJDA_00368	CDS	309				hypothetical protein
CNACAJDA_00369	CDS	546	def	3.5.1.88	COG0242	Peptide deformylase
CNACAJDA_00370	CDS	834	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
CNACAJDA_00371	CDS	1053				hypothetical protein
CNACAJDA_00372	CDS	2163				hypothetical protein
CNACAJDA_00373	tRNA	89				tRNA-Ser(cga)
CNACAJDA_00374	CDS	333				hypothetical protein
CNACAJDA_00375	CDS	537				hypothetical protein
CNACAJDA_00376	CDS	591	bioY2		COG1268	Biotin transporter BioY2
CNACAJDA_00377	CDS	255				hypothetical protein
CNACAJDA_00378	CDS	627				hypothetical protein
CNACAJDA_00379	CDS	861	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
CNACAJDA_00380	CDS	1296	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
CNACAJDA_00381	CDS	1005	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
CNACAJDA_00382	CDS	762	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
CNACAJDA_00383	CDS	1728				hypothetical protein
CNACAJDA_00384	CDS	1323	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
CNACAJDA_00385	CDS	555	aroK	2.7.1.71		Shikimate kinase
CNACAJDA_00386	CDS	1074	aroC	4.2.3.5		Chorismate synthase
CNACAJDA_00387	CDS	1122	aroB	4.2.3.4		3-dehydroquinate synthase
CNACAJDA_00388	CDS	1437	aroE	1.1.1.25		Shikimate dehydrogenase (NADP(+))
CNACAJDA_00389	CDS	786				hypothetical protein
CNACAJDA_00390	CDS	1386	aaxA			Porin AaxA
CNACAJDA_00391	CDS	588	aaxB	4.1.1.19	COG1945	Pyruvoyl-dependent arginine decarboxylase AaxB
CNACAJDA_00392	CDS	1452	aaxC		COG0531	Arginine/agmatine antiporter
CNACAJDA_00393	CDS	1059	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
CNACAJDA_00394	CDS	981	mdh	1.1.1.37	COG0039	Malate dehydrogenase
CNACAJDA_00395	CDS	141				hypothetical protein
CNACAJDA_00396	CDS	1575	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CNACAJDA_00397	CDS	1344	hflX		COG2262	GTPase HflX
CNACAJDA_00398	CDS	801	rbn	3.1.26.11		Ribonuclease BN
CNACAJDA_00399	CDS	774	artJ		COG0834	putative ABC transporter arginine-binding protein ArtJ
CNACAJDA_00400	CDS	837	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
CNACAJDA_00401	CDS	192				hypothetical protein
CNACAJDA_00402	CDS	732				hypothetical protein
CNACAJDA_00403	CDS	1620				hypothetical protein
CNACAJDA_00404	CDS	336		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
CNACAJDA_00405	CDS	870				hypothetical protein
CNACAJDA_00406	CDS	2076				hypothetical protein
CNACAJDA_00407	CDS	348				hypothetical protein
CNACAJDA_00408	CDS	1224				hypothetical protein
CNACAJDA_00409	CDS	1185	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
CNACAJDA_00410	CDS	1008				hypothetical protein
CNACAJDA_00411	CDS	1134				hypothetical protein
CNACAJDA_00412	CDS	1746	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CNACAJDA_00413	CDS	1179	hrcA			Heat-inducible transcription repressor HrcA
CNACAJDA_00414	CDS	573	grpE		COG0576	Protein GrpE
CNACAJDA_00415	CDS	1983	dnaK			Chaperone protein DnaK
CNACAJDA_00416	CDS	2085	rnr	3.1.13.1	COG0557	Ribonuclease R
CNACAJDA_00417	CDS	765				hypothetical protein
CNACAJDA_00418	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
CNACAJDA_00419	CDS	1167	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CNACAJDA_00420	CDS	1239	gltT			Proton/sodium-glutamate symport protein
CNACAJDA_00421	CDS	1110	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
CNACAJDA_00422	CDS	810	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
CNACAJDA_00423	CDS	828	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
CNACAJDA_00424	CDS	600	ribC	2.5.1.9	COG0307	Riboflavin synthase
CNACAJDA_00425	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
CNACAJDA_00426	CDS	375	yocK		COG1734	General stress protein 16O
CNACAJDA_00427	CDS	504	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
CNACAJDA_00428	CDS	1362	alsT_1		COG1115	Amino-acid carrier protein AlsT
CNACAJDA_00429	CDS	1278	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
CNACAJDA_00430	CDS	1824	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
CNACAJDA_00431	CDS	2928	pmpA			putative outer membrane protein PmpA
CNACAJDA_00432	CDS	5256	pmpB			putative outer membrane protein PmpB
CNACAJDA_00433	CDS	5313	pmpC			putative outer membrane protein PmpC
CNACAJDA_00434	tRNA	90				tRNA-Ser(gga)
CNACAJDA_00435	CDS	831				hypothetical protein
CNACAJDA_00436	CDS	711	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
CNACAJDA_00437	CDS	876	mntB_2			Manganese transport system membrane protein MntB
CNACAJDA_00438	CDS	1008	obg	3.6.5.-		GTPase Obg
CNACAJDA_00439	CDS	252	rpmA		COG0211	50S ribosomal protein L27
CNACAJDA_00440	CDS	324	rplU		COG0261	50S ribosomal protein L21
CNACAJDA_00441	tRNA	77				tRNA-Phe(gaa)
CNACAJDA_00442	CDS	648				hypothetical protein
CNACAJDA_00443	CDS	162				hypothetical protein
CNACAJDA_00444	CDS	162				hypothetical protein
CNACAJDA_00445	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
CNACAJDA_00446	CDS	1110				hypothetical protein
CNACAJDA_00447	CDS	351				hypothetical protein
CNACAJDA_00448	CDS	1866				hypothetical protein
CNACAJDA_00449	CDS	1110	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
CNACAJDA_00450	CDS	822	mqnA	4.2.1.151	COG1427	Chorismate dehydratase
CNACAJDA_00451	CDS	654	menG	2.1.1.163		Demethylmenaquinone methyltransferase
CNACAJDA_00452	CDS	990				hypothetical protein
CNACAJDA_00453	CDS	828	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CNACAJDA_00454	CDS	579	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
CNACAJDA_00455	CDS	1494	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
CNACAJDA_00456	CDS	672				hypothetical protein
CNACAJDA_00457	CDS	537	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
CNACAJDA_00458	CDS	1053	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
CNACAJDA_00459	CDS	318	rpsJ		COG0051	30S ribosomal protein S10
CNACAJDA_00460	CDS	2085	fusA		COG0480	Elongation factor G
CNACAJDA_00461	CDS	474	rpsG		COG0049	30S ribosomal protein S7
CNACAJDA_00462	CDS	372	rpsL		COG0048	30S ribosomal protein S12
CNACAJDA_00463	CDS	339				hypothetical protein
CNACAJDA_00464	CDS	1935				hypothetical protein
CNACAJDA_00465	CDS	453				hypothetical protein
CNACAJDA_00466	CDS	1644	omcB			Large cysteine-rich periplasmic protein OmcB
CNACAJDA_00467	CDS	267	omcA			Small cysteine-rich outer membrane protein OmcA
CNACAJDA_00468	CDS	225				hypothetical protein
CNACAJDA_00469	CDS	1521	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CNACAJDA_00470	CDS	552				Early upstream open reading frame
CNACAJDA_00471	CDS	1755	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CNACAJDA_00472	CDS	4203	secD			Protein translocase subunit SecD
CNACAJDA_00473	CDS	333				hypothetical protein
CNACAJDA_00474	CDS	762	uppS	2.5.1.-		Isoprenyl transferase
CNACAJDA_00475	CDS	918				hypothetical protein
CNACAJDA_00476	CDS	651	cmk	2.7.4.25	COG0283	Cytidylate kinase
CNACAJDA_00477	CDS	651	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CNACAJDA_00478	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
CNACAJDA_00479	CDS	1335	murA1	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
CNACAJDA_00480	CDS	3018				hypothetical protein
CNACAJDA_00481	CDS	717			COG0217	putative transcriptional regulatory protein
CNACAJDA_00482	CDS	504				hypothetical protein
CNACAJDA_00483	CDS	990	prfB			Peptide chain release factor 2
CNACAJDA_00484	CDS	261				hypothetical protein
CNACAJDA_00485	CDS	978	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
CNACAJDA_00486	CDS	660	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CNACAJDA_00487	CDS	804	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CNACAJDA_00488	CDS	675	gph	3.1.3.18		Phosphoglycolate phosphatase
CNACAJDA_00489	CDS	642				hypothetical protein
CNACAJDA_00490	tRNA	85				tRNA-Leu(caa)
CNACAJDA_00491	CDS	330				hypothetical protein
CNACAJDA_00492	CDS	1059	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
CNACAJDA_00493	CDS	1161	atoC		COG2204	Regulatory protein AtoC
CNACAJDA_00494	tRNA	75				tRNA-Arg(tcg)
CNACAJDA_00495	CDS	537				hypothetical protein
CNACAJDA_00496	CDS	732	recO			DNA repair protein RecO
CNACAJDA_00497	CDS	582				hypothetical protein
CNACAJDA_00498	tRNA	84				tRNA-Leu(gag)
CNACAJDA_00499	CDS	795				hypothetical protein
CNACAJDA_00500	CDS	315	yidD			Putative membrane protein insertion efficiency factor
CNACAJDA_00501	CDS	930				hypothetical protein
CNACAJDA_00502	CDS	2373	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CNACAJDA_00503	CDS	966				hypothetical protein
CNACAJDA_00504	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
CNACAJDA_00505	CDS	1737				hypothetical protein
CNACAJDA_00506	CDS	1479				hypothetical protein
CNACAJDA_00507	CDS	2091				hypothetical protein
CNACAJDA_00508	CDS	165				hypothetical protein
CNACAJDA_00509	CDS	732				hypothetical protein
CNACAJDA_00510	CDS	162				hypothetical protein
CNACAJDA_00511	CDS	654				hypothetical protein
CNACAJDA_00512	CDS	357				hypothetical protein
CNACAJDA_00513	CDS	999				hypothetical protein
CNACAJDA_00514	CDS	945	hemH	4.99.1.1	COG0276	Ferrochelatase
CNACAJDA_00515	CDS	786	fliY		COG0834	L-cystine-binding protein FliY
CNACAJDA_00516	CDS	573	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
CNACAJDA_00517	CDS	735				hypothetical protein
CNACAJDA_00518	CDS	1326	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
CNACAJDA_00519	CDS	252				hypothetical protein
CNACAJDA_00520	CDS	1395	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CNACAJDA_00521	CDS	609	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CNACAJDA_00522	CDS	2601	polA	2.7.7.7		DNA polymerase I
CNACAJDA_00523	CDS	996				hypothetical protein
CNACAJDA_00524	CDS	1623	tlcA_2		COG3202	ADP,ATP carrier protein 1
CNACAJDA_00525	CDS	507	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
CNACAJDA_00526	tRNA	91				tRNA-Ser(gct)
CNACAJDA_00527	CDS	1419	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CNACAJDA_00528	CDS	1833	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
CNACAJDA_00529	CDS	702	lplA	6.3.1.20		Lipoate-protein ligase A
CNACAJDA_00530	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
CNACAJDA_00531	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
CNACAJDA_00532	CDS	513	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
CNACAJDA_00533	CDS	555				hypothetical protein
CNACAJDA_00534	tRNA	84				tRNA-Leu(taa)
CNACAJDA_00535	CDS	867				hypothetical protein
CNACAJDA_00536	CDS	1005	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
CNACAJDA_00537	CDS	426	rplQ		COG0203	50S ribosomal protein L17
CNACAJDA_00538	CDS	1134	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
CNACAJDA_00539	CDS	399	rpsK			30S ribosomal protein S11
CNACAJDA_00540	CDS	369	rpsM		COG0099	30S ribosomal protein S13
CNACAJDA_00541	CDS	1374	secY		COG0201	Protein translocase subunit SecY
CNACAJDA_00542	CDS	435	rplO			50S ribosomal protein L15
CNACAJDA_00543	CDS	498	rpsE			30S ribosomal protein S5
CNACAJDA_00544	CDS	372	rplR		COG0256	50S ribosomal protein L18
CNACAJDA_00545	CDS	552	rplF			50S ribosomal protein L6
CNACAJDA_00546	CDS	402	rpsH		COG0096	30S ribosomal protein S8
CNACAJDA_00547	CDS	543	rplE		COG0094	50S ribosomal protein L5
CNACAJDA_00548	CDS	336				hypothetical protein
CNACAJDA_00549	CDS	369	rplN			50S ribosomal protein L14
CNACAJDA_00550	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
CNACAJDA_00551	CDS	219				hypothetical protein
CNACAJDA_00552	CDS	417	rplP		COG0197	50S ribosomal protein L16
CNACAJDA_00553	CDS	675	rpsC		COG0092	30S ribosomal protein S3
CNACAJDA_00554	CDS	336	rplV		COG0091	50S ribosomal protein L22
CNACAJDA_00555	CDS	267	rpsS		COG0185	30S ribosomal protein S19
CNACAJDA_00556	CDS	855	rplB		COG0090	50S ribosomal protein L2
CNACAJDA_00557	CDS	336	rplW		COG0089	50S ribosomal protein L23
CNACAJDA_00558	CDS	669	rplD			50S ribosomal protein L4
CNACAJDA_00559	CDS	666	rplC		COG0087	50S ribosomal protein L3
CNACAJDA_00560	CDS	897				hypothetical protein
CNACAJDA_00561	CDS	951	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CNACAJDA_00562	CDS	843	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
CNACAJDA_00563	CDS	462	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
CNACAJDA_00564	CDS	861	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CNACAJDA_00565	CDS	1629	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
CNACAJDA_00566	CDS	483				hypothetical protein
CNACAJDA_00567	CDS	753	dinG_2	3.1.-.-		3'-5' exonuclease DinG
CNACAJDA_00568	CDS	474				hypothetical protein
CNACAJDA_00569	CDS	717				hypothetical protein
CNACAJDA_00570	tRNA	86				tRNA-Leu(cag)
CNACAJDA_00571	CDS	309	trxA		COG0526	Thioredoxin
CNACAJDA_00572	CDS	456	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
CNACAJDA_00573	CDS	705	mip	5.2.1.8	COG0545	Outer membrane protein MIP
CNACAJDA_00574	CDS	1749	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
CNACAJDA_00575	CDS	1287	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CNACAJDA_00576	CDS	1371	uhpC		COG2271	Membrane sensor protein UhpC
CNACAJDA_00577	CDS	3714	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
CNACAJDA_00578	CDS	870				hypothetical protein
CNACAJDA_00579	CDS	957	cpoB			Cell division coordinator CpoB
CNACAJDA_00580	CDS	585				hypothetical protein
CNACAJDA_00581	CDS	441	rsbW	2.7.11.1		Serine-protein kinase RsbW
CNACAJDA_00582	CDS	426				hypothetical protein
CNACAJDA_00583	CDS	1032				hypothetical protein
CNACAJDA_00584	CDS	408				hypothetical protein
CNACAJDA_00585	CDS	225				hypothetical protein
CNACAJDA_00586	CDS	873	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
CNACAJDA_00587	CDS	1236	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
CNACAJDA_00588	CDS	3600				hypothetical protein
CNACAJDA_00589	CDS	480				hypothetical protein
CNACAJDA_00590	CDS	1398	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
CNACAJDA_00591	CDS	936	lipA	2.8.1.8		Lipoyl synthase
CNACAJDA_00592	CDS	981				hypothetical protein
CNACAJDA_00593	CDS	837				hypothetical protein
CNACAJDA_00594	CDS	672	yscL			Yop proteins translocation protein L
CNACAJDA_00595	CDS	921				hypothetical protein
CNACAJDA_00596	CDS	285				hypothetical protein
CNACAJDA_00597	CDS	870				hypothetical protein
CNACAJDA_00598	CDS	444				hypothetical protein
CNACAJDA_00599	CDS	993				hypothetical protein
CNACAJDA_00600	CDS	525				hypothetical protein
CNACAJDA_00601	CDS	429				hypothetical protein
CNACAJDA_00602	CDS	375				hypothetical protein
CNACAJDA_00603	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
CNACAJDA_00604	CDS	1506	hxcR		COG2804	putative type II secretion system protein HxcR
CNACAJDA_00605	CDS	2283	sctC_1			Type 3 secretion system secretin
CNACAJDA_00606	CDS	1230				hypothetical protein
CNACAJDA_00607	CDS	1071		3.4.-.-		putative peptidase
CNACAJDA_00608	CDS	1731	mutL			DNA mismatch repair protein MutL
CNACAJDA_00609	CDS	699				hypothetical protein
CNACAJDA_00610	CDS	360				hypothetical protein
CNACAJDA_00611	CDS	1464				hypothetical protein
CNACAJDA_00612	CDS	1320				hypothetical protein
CNACAJDA_00613	CDS	984				S-adenosylmethionine/S-adenosylhomocysteine transporter
CNACAJDA_00614	CDS	1908	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
CNACAJDA_00615	CDS	768	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
CNACAJDA_00616	CDS	792				hypothetical protein
CNACAJDA_00617	CDS	552				Protein/CP_1068/CPj0803/CpB0832
CNACAJDA_00618	CDS	1041	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
CNACAJDA_00619	CDS	2007	uvrB			UvrABC system protein B
CNACAJDA_00620	CDS	1275	eno	4.2.1.11		Enolase
CNACAJDA_00621	CDS	1953				hypothetical protein
CNACAJDA_00622	CDS	1809				hypothetical protein
CNACAJDA_00623	CDS	2865				hypothetical protein
CNACAJDA_00624	CDS	660	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
CNACAJDA_00625	CDS	1722	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNACAJDA_00626	CDS	570				hypothetical protein
CNACAJDA_00627	CDS	792	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CNACAJDA_00628	CDS	2079	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
CNACAJDA_00629	CDS	699	exbB		COG0811	Biopolymer transport protein ExbB
CNACAJDA_00630	CDS	408				hypothetical protein
CNACAJDA_00631	CDS	708				hypothetical protein
CNACAJDA_00632	CDS	1296	tolB			Tol-Pal system protein TolB
CNACAJDA_00633	CDS	567	pal			Peptidoglycan-associated lipoprotein
CNACAJDA_00634	CDS	603				hypothetical protein
CNACAJDA_00635	CDS	393				hypothetical protein
CNACAJDA_00636	CDS	588	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CNACAJDA_00637	tRNA	75				tRNA-Arg(acg)
CNACAJDA_00638	CDS	1602	groL1		COG0459	60 kDa chaperonin 1
CNACAJDA_00639	CDS	1230				hypothetical protein
CNACAJDA_00640	CDS	630		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
CNACAJDA_00641	CDS	228				hypothetical protein
CNACAJDA_00642	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
CNACAJDA_00643	CDS	1905	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
CNACAJDA_00644	CDS	1311	rpoN		COG1508	RNA polymerase sigma-54 factor
CNACAJDA_00645	CDS	681		1.-.-.-	COG5424	putative oxidoreductase CT_610
CNACAJDA_00646	CDS	732	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
CNACAJDA_00647	CDS	480				hypothetical protein
CNACAJDA_00648	CDS	1353				hypothetical protein
CNACAJDA_00649	CDS	369				hypothetical protein
CNACAJDA_00650	CDS	1710	sigA		COG0568	RNA polymerase sigma factor SigA
CNACAJDA_00651	CDS	1260				hypothetical protein
CNACAJDA_00652	CDS	297				hypothetical protein
CNACAJDA_00653	CDS	801				hypothetical protein
CNACAJDA_00654	CDS	2634				hypothetical protein
CNACAJDA_00655	CDS	2508				hypothetical protein
CNACAJDA_00656	CDS	2499				hypothetical protein
CNACAJDA_00657	CDS	1944				hypothetical protein
CNACAJDA_00658	CDS	1299				hypothetical protein
CNACAJDA_00659	CDS	1611	murJ			lipid II flippase MurJ
CNACAJDA_00660	CDS	867	nfo	3.1.21.2	COG0648	Endonuclease 4
CNACAJDA_00661	CDS	630	rpsD			30S ribosomal protein S4
CNACAJDA_00662	CDS	984				hypothetical protein
CNACAJDA_00663	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
CNACAJDA_00664	CDS	618	glmU	2.7.7.23		Bifunctional protein GlmU
CNACAJDA_00665	CDS	684	chxR			Atypical response regulator protein ChxR
CNACAJDA_00666	CDS	255				hypothetical protein
CNACAJDA_00667	tRNA	77				tRNA-Pro(ggg)
CNACAJDA_00668	CDS	1590	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
CNACAJDA_00669	CDS	1017	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
CNACAJDA_00670	CDS	1398	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
CNACAJDA_00671	CDS	435				hypothetical protein
CNACAJDA_00672	CDS	2148	greA			Transcription elongation factor GreA
CNACAJDA_00673	tRNA	73				tRNA-Ala(ggc)
CNACAJDA_00674	CDS	1203	tyrB	2.6.1.5	COG1448	Tyrosine aminotransferase
CNACAJDA_00675	CDS	768				hypothetical protein
CNACAJDA_00676	CDS	210				hypothetical protein
CNACAJDA_00677	CDS	3081	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
CNACAJDA_00678	CDS	3015	recC	3.1.11.5		RecBCD enzyme subunit RecC
CNACAJDA_00679	CDS	1680	lplT			Lysophospholipid transporter LplT
CNACAJDA_00680	CDS	804				hypothetical protein
CNACAJDA_00681	CDS	2574	topA	5.6.2.1		DNA topoisomerase 1
CNACAJDA_00682	CDS	1005	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
CNACAJDA_00683	CDS	297				hypothetical protein
CNACAJDA_00684	CDS	1380				hypothetical protein
CNACAJDA_00685	CDS	579				hypothetical protein
CNACAJDA_00686	CDS	1275				hypothetical protein
CNACAJDA_00687	CDS	537				hypothetical protein
CNACAJDA_00688	CDS	1059	recA		COG0468	Protein RecA
CNACAJDA_00689	CDS	1827				hypothetical protein
CNACAJDA_00690	CDS	1491	recD	3.1.11.5		RecBCD enzyme subunit RecD
CNACAJDA_00691	CDS	180				hypothetical protein
CNACAJDA_00692	CDS	720	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
CNACAJDA_00693	CDS	489				hypothetical protein
CNACAJDA_00694	CDS	810	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
CNACAJDA_00695	tRNA	75				tRNA-Arg(tct)
CNACAJDA_00696	CDS	294				hypothetical protein
CNACAJDA_00697	CDS	240				hypothetical protein
CNACAJDA_00698	CDS	1005	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CNACAJDA_00699	CDS	237				hypothetical protein
CNACAJDA_00700	CDS	1473	gyrA_2	5.6.2.2		DNA gyrase subunit A
CNACAJDA_00701	CDS	1818	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
CNACAJDA_00702	CDS	1044	hemA	1.2.1.70		Glutamyl-tRNA reductase
CNACAJDA_00703	CDS	402				hypothetical protein
CNACAJDA_00704	CDS	2490				hypothetical protein
CNACAJDA_00705	CDS	252				hypothetical protein
CNACAJDA_00706	CDS	252				putative protein CT_666
CNACAJDA_00707	CDS	450				hypothetical protein
CNACAJDA_00708	CDS	672				hypothetical protein
CNACAJDA_00709	CDS	1329	yscN	7.1.2.2		putative ATP synthase YscN
CNACAJDA_00710	CDS	507				hypothetical protein
CNACAJDA_00711	CDS	852				putative protein CT_671
CNACAJDA_00712	CDS	1122				hypothetical protein
CNACAJDA_00713	CDS	1473	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
CNACAJDA_00714	CDS	2766	sctC_2			Type 3 secretion system secretin
CNACAJDA_00715	tRNA	73				tRNA-Thr(cgt)
CNACAJDA_00716	CDS	1071	mcsB	2.7.14.1		Protein-arginine kinase
CNACAJDA_00717	CDS	522				hypothetical protein
CNACAJDA_00718	tRNA	73				tRNA-Lys(ttt)
CNACAJDA_00719	tRNA	77				tRNA-Glu(ttc)
CNACAJDA_00720	CDS	540	frr		COG0233	Ribosome-recycling factor
CNACAJDA_00721	CDS	738	pyrH	2.7.4.22	COG0528	Uridylate kinase
CNACAJDA_00722	CDS	849	tsf			Elongation factor Ts
CNACAJDA_00723	CDS	849	rpsB		COG0052	30S ribosomal protein S2
CNACAJDA_00724	tRNA	71				tRNA-Gly(tcc)
CNACAJDA_00725	CDS	1182	ompA			Major outer membrane porin, serovar D
CNACAJDA_00726	CDS	3243	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
CNACAJDA_00727	CDS	1008	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
CNACAJDA_00728	CDS	1452	sufB		COG0719	FeS cluster assembly protein SufB
CNACAJDA_00729	CDS	768	sufC		COG0396	putative ATP-dependent transporter SufC
CNACAJDA_00730	CDS	1188				hypothetical protein
CNACAJDA_00731	CDS	1206	csd	2.8.1.7		putative cysteine desulfurase
CNACAJDA_00732	CDS	846	spo0J		COG1475	Stage 0 sporulation protein J
CNACAJDA_00733	CDS	831	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
CNACAJDA_00734	CDS	966	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
CNACAJDA_00735	CDS	675				hypothetical protein
CNACAJDA_00736	CDS	1281				hypothetical protein
CNACAJDA_00737	CDS	1212	pgk/tpi		COG0126	Bifunctional PGK/TIM
CNACAJDA_00738	CDS	972				hypothetical protein
CNACAJDA_00739	CDS	1197				hypothetical protein
CNACAJDA_00740	CDS	1179				hypothetical protein
