locus_tag	ftype	length_bp	gene	EC_number	COG	product
AFMNAGNA_00378	tRNA	75				tRNA-Gln(ttg)
AFMNAGNA_00379	CDS	1434	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
AFMNAGNA_00380	CDS	2319				hypothetical protein
AFMNAGNA_00381	CDS	291				hypothetical protein
AFMNAGNA_00382	CDS	99				hypothetical protein
AFMNAGNA_00383	CDS	906				hypothetical protein
AFMNAGNA_00384	CDS	381				hypothetical protein
AFMNAGNA_00385	CDS	2751	secA		COG0653	Protein translocase subunit SecA
AFMNAGNA_00386	CDS	1821				hypothetical protein
AFMNAGNA_00387	CDS	717				hypothetical protein
AFMNAGNA_00388	CDS	450	mraZ			Transcriptional regulator MraZ
AFMNAGNA_00389	CDS	1140	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
AFMNAGNA_00390	CDS	375	ftsL			Cell division protein FtsL
AFMNAGNA_00391	CDS	1380	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AFMNAGNA_00392	CDS	1155	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
AFMNAGNA_00393	CDS	816	ftsQ			Cell division protein FtsQ
AFMNAGNA_00394	CDS	1245	ftsA		COG0849	Cell division protein FtsA
AFMNAGNA_00395	CDS	1254	ftsZ		COG0206	Cell division protein FtsZ
AFMNAGNA_00396	CDS	921	xerD		COG4974	Tyrosine recombinase XerD
AFMNAGNA_00397	CDS	753				hypothetical protein
AFMNAGNA_00398	CDS	909				hypothetical protein
AFMNAGNA_00399	CDS	2196	topA	5.6.2.1		DNA topoisomerase 1
AFMNAGNA_00400	CDS	894	xerC		COG4974	Tyrosine recombinase XerC
AFMNAGNA_00401	CDS	411	flgB		COG1815	Flagellar basal body rod protein FlgB
AFMNAGNA_00402	CDS	390	flgC		COG1558	Flagellar basal-body rod protein FlgC
AFMNAGNA_00403	CDS	375	fliE			Flagellar hook-basal body complex protein FliE
AFMNAGNA_00404	CDS	1704	fliF		COG1766	Flagellar M-ring protein
AFMNAGNA_00405	CDS	1059	fliG_2		COG1536	Flagellar motor switch protein FliG
AFMNAGNA_00406	CDS	930				hypothetical protein
AFMNAGNA_00407	CDS	1344	yscN	7.1.2.2		putative ATP synthase YscN
AFMNAGNA_00408	CDS	453				hypothetical protein
AFMNAGNA_00409	CDS	534				hypothetical protein
AFMNAGNA_00410	CDS	243				hypothetical protein
AFMNAGNA_00411	CDS	990	murI	5.1.1.3		Glutamate racemase
AFMNAGNA_00412	CDS	675	gph_1	3.1.3.18		Phosphoglycolate phosphatase
AFMNAGNA_00413	CDS	3255	smc_2			Chromosome partition protein Smc
AFMNAGNA_00414	CDS	378				hypothetical protein
AFMNAGNA_00415	CDS	1752	secD			Protein translocase subunit SecD
AFMNAGNA_00416	CDS	1263	secF			Protein-export membrane protein SecF
AFMNAGNA_00417	CDS	306				hypothetical protein
AFMNAGNA_00418	CDS	1899	glmM			Phosphoglucosamine mutase
AFMNAGNA_00419	CDS	1401	alsT_1		COG1115	Amino-acid carrier protein AlsT
AFMNAGNA_00420	CDS	516				hypothetical protein
AFMNAGNA_00421	CDS	1359	ffh		COG0541	Signal recognition particle protein
AFMNAGNA_00422	CDS	1680	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
AFMNAGNA_00423	CDS	1167	galK	2.7.1.6	COG0153	Galactokinase
AFMNAGNA_00424	CDS	564	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
AFMNAGNA_00425	CDS	246				hypothetical protein
AFMNAGNA_00426	CDS	2019				hypothetical protein
AFMNAGNA_00427	CDS	969				hypothetical protein
AFMNAGNA_00428	CDS	807				hypothetical protein
AFMNAGNA_00429	CDS	699	atpE_1			V-type proton ATPase subunit E
AFMNAGNA_00430	CDS	237				hypothetical protein
AFMNAGNA_00431	CDS	1770	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
AFMNAGNA_00432	CDS	1293	ntpB_1			V-type sodium ATPase subunit B
AFMNAGNA_00433	CDS	621	atpD_1			V-type ATP synthase subunit D
AFMNAGNA_00434	CDS	1869				hypothetical protein
AFMNAGNA_00435	CDS	423				hypothetical protein
AFMNAGNA_00436	CDS	822	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
AFMNAGNA_00437	CDS	534				hypothetical protein
AFMNAGNA_00438	CDS	771				hypothetical protein
AFMNAGNA_00439	CDS	669				hypothetical protein
AFMNAGNA_00440	CDS	471			COG3015	17 kDa lipoprotein
AFMNAGNA_00441	CDS	1083	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
AFMNAGNA_00442	CDS	465				hypothetical protein
AFMNAGNA_00443	CDS	765		3.6.1.66		dITP/XTP pyrophosphatase
AFMNAGNA_00444	CDS	474	cheW		COG0835	Chemotaxis protein CheW
AFMNAGNA_00445	CDS	1152	arnB_2	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
AFMNAGNA_00446	CDS	906	nadK	2.7.1.23		NAD kinase
AFMNAGNA_00447	CDS	1722	recN		COG0497	DNA repair protein RecN
AFMNAGNA_00448	CDS	804				hypothetical protein
AFMNAGNA_00449	CDS	1029				hypothetical protein
AFMNAGNA_00450	CDS	630	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
AFMNAGNA_00451	CDS	1260	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AFMNAGNA_00452	CDS	1125				hypothetical protein
AFMNAGNA_00453	CDS	1083	upp			Uracil phosphoribosyltransferase
AFMNAGNA_00454	CDS	591	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
AFMNAGNA_00455	CDS	2097	fusA_1		COG0480	Elongation factor G
AFMNAGNA_00456	CDS	3465	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AFMNAGNA_00457	CDS	807				Outer membrane protein
AFMNAGNA_00458	CDS	351				hypothetical protein
AFMNAGNA_00459	CDS	690				hypothetical protein
AFMNAGNA_00460	CDS	975				hypothetical protein
AFMNAGNA_00461	CDS	1317				hypothetical protein
AFMNAGNA_00462	CDS	1698				hypothetical protein
AFMNAGNA_00463	CDS	579	scpB			Segregation and condensation protein B
AFMNAGNA_00464	CDS	852	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
AFMNAGNA_00465	CDS	621				hypothetical protein
AFMNAGNA_00466	CDS	300				hypothetical protein
AFMNAGNA_00467	CDS	894				hypothetical protein
AFMNAGNA_00468	CDS	246				hypothetical protein
AFMNAGNA_00469	CDS	753	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AFMNAGNA_00470	CDS	801				hypothetical protein
AFMNAGNA_00471	CDS	1071				hypothetical protein
AFMNAGNA_00472	CDS	531	lapB_1			Lipopolysaccharide assembly protein B
AFMNAGNA_00473	CDS	1464	cpoB_3			Cell division coordinator CpoB
AFMNAGNA_00474	CDS	1110				hypothetical protein
AFMNAGNA_00475	CDS	1374				hypothetical protein
AFMNAGNA_00476	CDS	2076	uvrC			UvrABC system protein C
AFMNAGNA_00477	CDS	627				hypothetical protein
AFMNAGNA_00478	CDS	738			COG0217	putative transcriptional regulatory protein
AFMNAGNA_00479	CDS	1608	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
AFMNAGNA_00480	CDS	1347	ackA	2.7.2.1	COG0282	Acetate kinase
AFMNAGNA_00481	CDS	726	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
AFMNAGNA_00482	CDS	1548	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
AFMNAGNA_00483	CDS	675				hypothetical protein
AFMNAGNA_00484	CDS	489				hypothetical protein
AFMNAGNA_00485	CDS	1434				hypothetical protein
AFMNAGNA_00486	CDS	849				hypothetical protein
AFMNAGNA_00487	CDS	1125				hypothetical protein
AFMNAGNA_00488	CDS	1923				hypothetical protein
AFMNAGNA_00489	CDS	1845				hypothetical protein
AFMNAGNA_00490	CDS	1455	smc_3			Chromosome partition protein Smc
AFMNAGNA_00491	CDS	1578				hypothetical protein
AFMNAGNA_00492	CDS	2406	mcpB		COG0840	Methyl-accepting chemotaxis protein McpB
AFMNAGNA_00493	tRNA	75				tRNA-Thr(tgt)
AFMNAGNA_00494	tRNA	83				tRNA-Tyr(gta)
AFMNAGNA_00495	CDS	1017	rbn_1	3.1.26.11		Ribonuclease BN
AFMNAGNA_00496	CDS	189				hypothetical protein
AFMNAGNA_00497	CDS	1035	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
AFMNAGNA_00498	CDS	1818	dnaG	2.7.7.-		DNA primase
AFMNAGNA_00499	CDS	1833	rpoD		COG0568	RNA polymerase sigma factor RpoD
AFMNAGNA_00500	CDS	822				hypothetical protein
AFMNAGNA_00501	CDS	945				hypothetical protein
AFMNAGNA_00502	CDS	1035	mreB		COG1077	Cell shape-determining protein MreB
AFMNAGNA_00503	CDS	864				hypothetical protein
AFMNAGNA_00504	CDS	507				hypothetical protein
AFMNAGNA_00505	CDS	1875	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
AFMNAGNA_00506	CDS	1302	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
AFMNAGNA_00507	CDS	897				hypothetical protein
AFMNAGNA_00508	CDS	543				hypothetical protein
AFMNAGNA_00509	CDS	1335				hypothetical protein
AFMNAGNA_00510	tRNA	73				tRNA-Lys(ctt)
AFMNAGNA_00511	tRNA	83				tRNA-Leu(tag)
AFMNAGNA_00512	tRNA	72				tRNA-Gly(gcc)
AFMNAGNA_00513	CDS	1329	tig	5.2.1.8		Trigger factor
AFMNAGNA_00514	CDS	612	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AFMNAGNA_00515	CDS	1248	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AFMNAGNA_00516	CDS	567	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
AFMNAGNA_00517	CDS	1809	lepA	3.6.5.-		Elongation factor 4
AFMNAGNA_00518	CDS	540	carD		COG1329	RNA polymerase-binding transcription factor CarD
AFMNAGNA_00519	CDS	1248	ispDF		COG0245	Bifunctional enzyme IspD/IspF
AFMNAGNA_00520	CDS	1455	trkA		COG0569	Trk system potassium uptake protein TrkA
AFMNAGNA_00521	CDS	2931	uvrA			UvrABC system protein A
AFMNAGNA_00522	CDS	2976				hypothetical protein
AFMNAGNA_00523	CDS	1581	murJ		COG0728	Lipid II flippase MurJ
AFMNAGNA_00524	CDS	591	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
AFMNAGNA_00525	CDS	693				hypothetical protein
AFMNAGNA_00526	CDS	1377	atoC		COG2204	Regulatory protein AtoC
AFMNAGNA_00527	CDS	411	zraS	2.7.13.3		Sensor protein ZraS
AFMNAGNA_00528	CDS	456				hypothetical protein
AFMNAGNA_00529	CDS	1272				hypothetical protein
AFMNAGNA_00530	CDS	480				hypothetical protein
AFMNAGNA_00531	CDS	1155	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
AFMNAGNA_00532	CDS	2646	lon	3.4.21.53	COG0466	Lon protease
AFMNAGNA_00533	CDS	564	efp			Elongation factor P
AFMNAGNA_00534	CDS	2007	hrpA	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpA
AFMNAGNA_00535	CDS	630	atpD_2		COG1394	V-type ATP synthase subunit D
AFMNAGNA_00536	CDS	1443	ntpB_2			V-type sodium ATPase subunit B
AFMNAGNA_00537	CDS	1818	atpA	7.1.2.2	COG1155	V-type ATP synthase alpha chain
AFMNAGNA_00538	CDS	627	atpE_2			V-type proton ATPase subunit E
AFMNAGNA_00539	CDS	339	atpF			V-type ATP synthase subunit F
AFMNAGNA_00540	CDS	297	atpH			ATP synthase subunit c
AFMNAGNA_00541	CDS	372				hypothetical protein
AFMNAGNA_00542	CDS	1365				hypothetical protein
AFMNAGNA_00543	CDS	1026				hypothetical protein
AFMNAGNA_00544	CDS	213				hypothetical protein
AFMNAGNA_00545	CDS	396				hypothetical protein
AFMNAGNA_00546	CDS	750	pgk/tpi_1		COG0126	Bifunctional PGK/TIM
AFMNAGNA_00547	CDS	177				hypothetical protein
AFMNAGNA_00548	CDS	1257	pgk/tpi_2		COG0126	Bifunctional PGK/TIM
AFMNAGNA_00549	tRNA	75				tRNA-Asn(gtt)
AFMNAGNA_00550	CDS	366	rsbV		COG1366	Anti-sigma-B factor antagonist
AFMNAGNA_00551	CDS	960	era		COG1159	GTPase Era
AFMNAGNA_00552	CDS	1722	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
AFMNAGNA_00553	CDS	684	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
AFMNAGNA_00554	CDS	1869				hypothetical protein
AFMNAGNA_00555	CDS	1065	mglB_1		COG1879	D-galactose-binding periplasmic protein
AFMNAGNA_00556	CDS	1716				hypothetical protein
AFMNAGNA_00557	CDS	1062	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
AFMNAGNA_00558	CDS	1179				hypothetical protein
AFMNAGNA_00559	CDS	2445	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
AFMNAGNA_00560	CDS	1488	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AFMNAGNA_00561	CDS	1089				hypothetical protein
AFMNAGNA_00562	CDS	534				hypothetical protein
AFMNAGNA_00563	tRNA	72				tRNA-Cys(gca)
AFMNAGNA_00564	CDS	1212				hypothetical protein
AFMNAGNA_00565	CDS	660	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
AFMNAGNA_00566	CDS	1191				hypothetical protein
AFMNAGNA_00567	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
AFMNAGNA_00568	CDS	714				hypothetical protein
AFMNAGNA_00569	CDS	909				hypothetical protein
AFMNAGNA_00570	CDS	1206	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
AFMNAGNA_00571	CDS	1986	tkt	2.2.1.1		Transketolase
AFMNAGNA_00572	CDS	852				hypothetical protein
AFMNAGNA_00573	CDS	1137	neuB	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
AFMNAGNA_00574	CDS	408				hypothetical protein
AFMNAGNA_00575	CDS	2037				hypothetical protein
AFMNAGNA_00576	CDS	1218				hypothetical protein
AFMNAGNA_00577	CDS	1488				hypothetical protein
AFMNAGNA_00578	CDS	621				hypothetical protein
AFMNAGNA_00579	CDS	633	eda		COG0800	Putative KHG/KDPG aldolase
AFMNAGNA_00580	CDS	2241				hypothetical protein
AFMNAGNA_00581	CDS	870				hypothetical protein
AFMNAGNA_00582	CDS	615	lemA		COG1704	Protein LemA
AFMNAGNA_00583	CDS	1083	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
AFMNAGNA_00584	CDS	1305		3.4.-.-		Putative DD-carboxypeptidase
AFMNAGNA_00585	CDS	636				hypothetical protein
AFMNAGNA_00586	CDS	1479	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
AFMNAGNA_00587	CDS	1107	prfB			Peptide chain release factor 2
AFMNAGNA_00588	CDS	1770				hypothetical protein
AFMNAGNA_00589	CDS	882	ftsY_1		COG0552	Signal recognition particle receptor FtsY
AFMNAGNA_00590	CDS	777				hypothetical protein
AFMNAGNA_00591	CDS	1290	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
AFMNAGNA_00592	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
AFMNAGNA_00593	CDS	1488				hypothetical protein
AFMNAGNA_00594	CDS	1410				hypothetical protein
AFMNAGNA_00595	CDS	1644	dppE		COG4166	Dipeptide-binding protein DppE
AFMNAGNA_00596	CDS	2637	leuS	6.1.1.4		Leucine--tRNA ligase
AFMNAGNA_00597	CDS	765				hypothetical protein
AFMNAGNA_00598	CDS	267	crh		COG1925	HPr-like protein Crh
AFMNAGNA_00599	CDS	1035	hprK	2.7.11.-		HPr kinase/phosphorylase
AFMNAGNA_00600	tRNA	73				tRNA-Arg(cct)
AFMNAGNA_00601	tRNA	75				tRNA-Pro(cgg)
AFMNAGNA_00602	tRNA	77				tRNA-Asp(gtc)
AFMNAGNA_00603	tRNA	75				tRNA-Met(cat)
AFMNAGNA_00604	CDS	1503				hypothetical protein
AFMNAGNA_00605	CDS	1920				hypothetical protein
AFMNAGNA_00606	CDS	609				hypothetical protein
AFMNAGNA_00607	CDS	636	adk	2.7.4.3		Adenylate kinase
AFMNAGNA_00608	CDS	1113	pcnB	2.7.7.19		Poly(A) polymerase I
AFMNAGNA_00609	CDS	279				hypothetical protein
AFMNAGNA_00610	CDS	1818				hypothetical protein
AFMNAGNA_00611	CDS	654				hypothetical protein
AFMNAGNA_00612	CDS	1353		3.4.24.-	COG0750	Putative zinc metalloprotease
AFMNAGNA_00613	CDS	1131	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
AFMNAGNA_00614	CDS	864				hypothetical protein
AFMNAGNA_00615	CDS	687	uppS	2.5.1.-	COG0020	Isoprenyl transferase
AFMNAGNA_00616	CDS	552	frr		COG0233	Ribosome-recycling factor
AFMNAGNA_00617	CDS	873	tsf		COG0264	Elongation factor Ts
AFMNAGNA_00618	CDS	876				hypothetical protein
AFMNAGNA_00619	tRNA	74				tRNA-Arg(ccg)
AFMNAGNA_00620	CDS	729				hypothetical protein
AFMNAGNA_00621	CDS	1788	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
AFMNAGNA_00622	CDS	2082				hypothetical protein
AFMNAGNA_00623	CDS	780				putative ABC transporter ATP-binding protein
AFMNAGNA_00624	CDS	1440				hypothetical protein
AFMNAGNA_00625	CDS	1149				hypothetical protein
AFMNAGNA_00626	CDS	1215	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
AFMNAGNA_00627	CDS	444	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
AFMNAGNA_00628	CDS	789	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AFMNAGNA_00629	CDS	414				hypothetical protein
AFMNAGNA_00630	CDS	360				hypothetical protein
AFMNAGNA_00631	CDS	798				hypothetical protein
AFMNAGNA_00632	CDS	1830				hypothetical protein
AFMNAGNA_00633	CDS	2277				hypothetical protein
AFMNAGNA_00634	CDS	1782	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
AFMNAGNA_00635	CDS	1536				hypothetical protein
AFMNAGNA_00636	CDS	1431	pal_2			Peptidoglycan-associated lipoprotein
AFMNAGNA_00637	CDS	639				hypothetical protein
AFMNAGNA_00638	CDS	1176	sbcD			Nuclease SbcCD subunit D
AFMNAGNA_00639	CDS	3144				hypothetical protein
AFMNAGNA_00640	CDS	1482	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
AFMNAGNA_00641	CDS	813				hypothetical protein
AFMNAGNA_00642	CDS	843	cheR	2.1.1.80		Chemotaxis protein methyltransferase
AFMNAGNA_00643	CDS	1278	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
AFMNAGNA_00644	CDS	1014	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
AFMNAGNA_00645	CDS	876	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
AFMNAGNA_00646	CDS	2472	ligA	6.5.1.2		DNA ligase
AFMNAGNA_00647	CDS	765	recO			DNA repair protein RecO
AFMNAGNA_00648	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AFMNAGNA_00649	CDS	435				hypothetical protein
AFMNAGNA_00650	tRNA	75				tRNA-Arg(tcg)
AFMNAGNA_00651	tRNA	73				tRNA-His(gtg)
AFMNAGNA_00652	tRNA	73				tRNA-Phe(gaa)
AFMNAGNA_00653	CDS	1836				hypothetical protein
AFMNAGNA_00654	CDS	1845				hypothetical protein
AFMNAGNA_00655	CDS	1404	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AFMNAGNA_00656	CDS	1761	pgcA	5.4.2.2		Phosphoglucomutase
AFMNAGNA_00657	CDS	648	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
AFMNAGNA_00658	CDS	1587	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
AFMNAGNA_00659	CDS	1143				hypothetical protein
AFMNAGNA_00660	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
AFMNAGNA_00661	CDS	1977	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
AFMNAGNA_00662	CDS	798	corC		COG4535	Magnesium and cobalt efflux protein CorC
AFMNAGNA_00663	CDS	483	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
AFMNAGNA_00664	CDS	2412				hypothetical protein
AFMNAGNA_00665	CDS	1128	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AFMNAGNA_00666	CDS	900	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
AFMNAGNA_00667	CDS	819	ydcV			Inner membrane ABC transporter permease protein YdcV
AFMNAGNA_00668	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
AFMNAGNA_00669	CDS	222	csrA		COG1551	Translational regulator CsrA
AFMNAGNA_00670	CDS	453	fliW		COG1699	Flagellar assembly factor FliW
AFMNAGNA_00671	CDS	1245				hypothetical protein
AFMNAGNA_00672	CDS	1878				hypothetical protein
AFMNAGNA_00673	CDS	513				hypothetical protein
AFMNAGNA_00674	CDS	999	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
AFMNAGNA_00675	CDS	729				hypothetical protein
AFMNAGNA_00676	CDS	726	flaAL			Putative flagellar filament outer layer-like protein
AFMNAGNA_00677	CDS	756				hypothetical protein
AFMNAGNA_00678	CDS	177				hypothetical protein
AFMNAGNA_00679	CDS	1656	udk	2.7.1.48		Uridine kinase
AFMNAGNA_00680	tRNA	73				tRNA-Pro(tgg)
AFMNAGNA_00681	CDS	609				hypothetical protein
AFMNAGNA_00682	CDS	3513	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AFMNAGNA_00683	tRNA	74				tRNA-Arg(tct)
AFMNAGNA_00684	CDS	1002				hypothetical protein
AFMNAGNA_00685	CDS	1476	glyQS	6.1.1.14		Glycine--tRNA ligase
AFMNAGNA_00686	CDS	1614	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AFMNAGNA_00687	CDS	609	mutS2	3.1.-.-		Endonuclease MutS2
AFMNAGNA_00688	CDS	1041				hypothetical protein
AFMNAGNA_00689	CDS	279				hypothetical protein
AFMNAGNA_00690	CDS	609				hypothetical protein
AFMNAGNA_00691	tRNA	72				tRNA-Val(cac)
AFMNAGNA_00692	CDS	924				hypothetical protein
AFMNAGNA_00693	CDS	318				hypothetical protein
AFMNAGNA_00694	CDS	1059	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AFMNAGNA_00695	CDS	1134	alr1	5.1.1.1	COG0787	Alanine racemase 1
AFMNAGNA_00696	CDS	603	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
AFMNAGNA_00697	CDS	1134	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
AFMNAGNA_00698	CDS	1212	mglB_2		COG1879	Glucose/galactose-binding lipoprotein
AFMNAGNA_00699	CDS	1491	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
AFMNAGNA_00700	CDS	1596				hypothetical protein
AFMNAGNA_00701	CDS	2061	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
AFMNAGNA_00702	CDS	993	mccF			Microcin C7 self-immunity protein MccF
AFMNAGNA_00703	CDS	1383	der		COG1160	GTPase Der
AFMNAGNA_00704	CDS	582				hypothetical protein
AFMNAGNA_00705	CDS	753	scpA		COG1354	Segregation and condensation protein A
AFMNAGNA_00706	CDS	1224	recA		COG0468	Protein RecA
AFMNAGNA_00707	tRNA	74				tRNA-Met(cat)
AFMNAGNA_00708	CDS	1323				hypothetical protein
AFMNAGNA_00709	CDS	678				hypothetical protein
AFMNAGNA_00710	CDS	1794	ddl	6.3.2.4		D-alanine--D-alanine ligase
AFMNAGNA_00711	CDS	819	pncA	3.5.1.19	COG1335	Nicotinamidase
AFMNAGNA_00712	CDS	609				hypothetical protein
AFMNAGNA_00713	CDS	546				hypothetical protein
AFMNAGNA_00714	CDS	96				hypothetical protein
AFMNAGNA_00715	CDS	393				hypothetical protein
AFMNAGNA_00716	CDS	204				hypothetical protein
AFMNAGNA_00717	tRNA	74				tRNA-Pro(ggg)
AFMNAGNA_00718	CDS	537				hypothetical protein
AFMNAGNA_00719	CDS	681				hypothetical protein
AFMNAGNA_00720	CDS	2295				hypothetical protein
AFMNAGNA_00721	CDS	2655	mrcA		COG5009	Penicillin-binding protein 1A
AFMNAGNA_00722	CDS	1041				hypothetical protein
AFMNAGNA_00723	CDS	378				hypothetical protein
AFMNAGNA_00724	CDS	516				hypothetical protein
AFMNAGNA_00725	CDS	789	fliA		COG1191	RNA polymerase sigma factor FliA
AFMNAGNA_00726	CDS	1971				hypothetical protein
AFMNAGNA_00727	CDS	573				hypothetical protein
AFMNAGNA_00728	CDS	915	ylxH_1		COG0455	Flagellum site-determining protein YlxH
AFMNAGNA_00729	CDS	1314	ftsY_2			Signal recognition particle receptor FtsY
AFMNAGNA_00730	CDS	2124	flhA		COG1298	Flagellar biosynthesis protein FlhA
AFMNAGNA_00731	CDS	1131	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
AFMNAGNA_00732	CDS	798	fliR		COG1684	Flagellar biosynthetic protein FliR
AFMNAGNA_00733	CDS	282				hypothetical protein
AFMNAGNA_00734	CDS	816				hypothetical protein
AFMNAGNA_00735	CDS	738				hypothetical protein
AFMNAGNA_00736	CDS	1047				hypothetical protein
AFMNAGNA_00737	CDS	1035	fliM		COG1868	Flagellar motor switch protein FliM
AFMNAGNA_00738	CDS	549				hypothetical protein
AFMNAGNA_00739	CDS	132				hypothetical protein
AFMNAGNA_00740	CDS	717	motB		COG1360	Motility protein B
AFMNAGNA_00741	CDS	780	pomA		COG1291	Chemotaxis protein PomA
AFMNAGNA_00742	CDS	198	swrD		COG1582	Swarming motility protein SwrD
AFMNAGNA_00743	CDS	1392	flgE		COG1749	Flagellar hook protein FlgE
AFMNAGNA_00744	CDS	462				hypothetical protein
AFMNAGNA_00745	CDS	1644				hypothetical protein
AFMNAGNA_00746	CDS	852				hypothetical protein
AFMNAGNA_00747	CDS	657				hypothetical protein
AFMNAGNA_00748	CDS	1026	folD		COG0190	Bifunctional protein FolD protein
AFMNAGNA_00749	CDS	660				hypothetical protein
AFMNAGNA_00750	CDS	702	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
AFMNAGNA_00751	CDS	1557	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AFMNAGNA_00752	CDS	843			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
AFMNAGNA_00753	CDS	1311				hypothetical protein
AFMNAGNA_00754	CDS	336	rsfS		COG0799	Ribosomal silencing factor RsfS
AFMNAGNA_00755	CDS	1197				hypothetical protein
AFMNAGNA_00756	CDS	714				hypothetical protein
AFMNAGNA_00757	CDS	615	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
