locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPJMNOPJ_00312	rRNA	2897				23S ribosomal RNA
HPJMNOPJ_00313	rRNA	111				5S ribosomal RNA
HPJMNOPJ_00314	CDS	672				hypothetical protein
HPJMNOPJ_00315	tRNA	85				tRNA-Leu(caa)
HPJMNOPJ_00316	CDS	492	hutX		COG3721	Intracellular heme transport protein HutX
HPJMNOPJ_00317	CDS	516	hutZ_2	1.14.99.58	COG0748	Heme oxygenase HutZ
HPJMNOPJ_00318	CDS	2892			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
HPJMNOPJ_00319	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HPJMNOPJ_00320	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
HPJMNOPJ_00321	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
HPJMNOPJ_00322	CDS	2160	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
HPJMNOPJ_00323	CDS	1335	csy1			CRISPR-associated protein Csy1
HPJMNOPJ_00324	CDS	984	csy2			CRISPR-associated protein Csy2
HPJMNOPJ_00325	CDS	1008	csy3			CRISPR-associated protein Csy3
HPJMNOPJ_00326	CDS	561	cas6f	3.1.-.-		CRISPR-associated endonuclease Cas6f/Csy4
	repeat_region	1948				
HPJMNOPJ_00327	CDS	981	cas1_1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
HPJMNOPJ_00328	CDS	3321	cas3	3.1.-.-		CRISPR-associated nuclease/helicase Cas3 subtype I-F/YPEST
HPJMNOPJ_00329	CDS	1857	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
HPJMNOPJ_00330	CDS	591				hypothetical protein
HPJMNOPJ_00331	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
HPJMNOPJ_00332	CDS	717		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
HPJMNOPJ_00333	CDS	465	iscR		COG1959	HTH-type transcriptional regulator IscR
HPJMNOPJ_00334	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
HPJMNOPJ_00335	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
HPJMNOPJ_00336	CDS	324	iscA		COG0316	Iron-binding protein IscA
HPJMNOPJ_00337	CDS	519	hscB		COG1076	Co-chaperone protein HscB 
HPJMNOPJ_00338	CDS	1863	hscA		COG0443	Chaperone protein HscA
HPJMNOPJ_00339	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
HPJMNOPJ_00340	CDS	741	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
HPJMNOPJ_00341	CDS	309	trpR		COG2973	Trp operon repressor
HPJMNOPJ_00342	CDS	2043	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
HPJMNOPJ_00343	CDS	300			COG2350	putative protein
HPJMNOPJ_00344	CDS	444		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
HPJMNOPJ_00345	CDS	555	yciB		COG2917	putative intracellular septation protein A
HPJMNOPJ_00346	CDS	765				hypothetical protein
HPJMNOPJ_00347	CDS	615	ompW		COG3047	Outer membrane protein W
HPJMNOPJ_00348	CDS	1677	recN		COG0497	DNA repair protein RecN
HPJMNOPJ_00349	CDS	918	nadK	2.7.1.23	COG0061	NAD kinase
HPJMNOPJ_00350	CDS	594	grpE		COG0576	Protein GrpE
HPJMNOPJ_00351	CDS	1338	tcyP		COG1823	L-cystine uptake protein TcyP
HPJMNOPJ_00352	CDS	2970			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 1
HPJMNOPJ_00353	CDS	2994			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 1
HPJMNOPJ_00354	CDS	2019	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HPJMNOPJ_00355	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
HPJMNOPJ_00356	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
HPJMNOPJ_00357	CDS	1515	putP_1		COG0591	Sodium/proline symporter
HPJMNOPJ_00358	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
HPJMNOPJ_00359	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
HPJMNOPJ_00360	CDS	1197	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
HPJMNOPJ_00361	CDS	702	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
HPJMNOPJ_00362	CDS	993	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
HPJMNOPJ_00363	CDS	312	rplU		COG0261	50S ribosomal protein L21
HPJMNOPJ_00364	CDS	258	rpmA		COG0211	50S ribosomal protein L27
HPJMNOPJ_00365	CDS	933	yhbE_1		COG0697	putative inner membrane transporter YhbE
HPJMNOPJ_00366	CDS	918	yhbE_2		COG0697	putative inner membrane transporter YhbE
HPJMNOPJ_00367	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
HPJMNOPJ_00368	CDS	441	fur		COG0735	Ferric uptake regulation protein
HPJMNOPJ_00369	CDS	525	fldA		COG0716	Flavodoxin 1
HPJMNOPJ_00370	CDS	285	ybfE			putative protein YbfE
HPJMNOPJ_00371	CDS	789	ybfF	3.1.-.-	COG0596	Esterase YbfF
HPJMNOPJ_00372	CDS	663	seqA		COG3057	Negative modulator of initiation of replication
HPJMNOPJ_00373	CDS	1419	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
HPJMNOPJ_00374	CDS	3342			COG3264	putative MscS family protein.1
HPJMNOPJ_00375	CDS	1074	aroC	4.2.3.5	COG0082	Chorismate synthase
HPJMNOPJ_00376	CDS	876	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
HPJMNOPJ_00377	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
HPJMNOPJ_00378	CDS	951	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
HPJMNOPJ_00379	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
HPJMNOPJ_00380	CDS	2145				hypothetical protein
HPJMNOPJ_00381	CDS	1326	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
HPJMNOPJ_00382	CDS	354	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HPJMNOPJ_00383	CDS	717				hypothetical protein
HPJMNOPJ_00384	CDS	729				hypothetical protein
HPJMNOPJ_00385	CDS	2253	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
HPJMNOPJ_00386	CDS	1899	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
HPJMNOPJ_00387	CDS	1116	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
HPJMNOPJ_00388	CDS	1239		1.5.1.43		Carboxynorspermidine synthase
HPJMNOPJ_00389	CDS	915				hypothetical protein
HPJMNOPJ_00390	CDS	1482				hypothetical protein
HPJMNOPJ_00391	CDS	2961	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
HPJMNOPJ_00392	CDS	1005	thiB		COG4143	Thiamine-binding periplasmic protein
HPJMNOPJ_00393	CDS	1611				hypothetical protein
HPJMNOPJ_00394	CDS	678	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
HPJMNOPJ_00395	CDS	1011	bioB	2.8.1.6	COG0502	Biotin synthase
HPJMNOPJ_00396	CDS	1368				hypothetical protein
HPJMNOPJ_00397	CDS	633	nth	4.2.99.18	COG0177	Endonuclease III
HPJMNOPJ_00398	CDS	729	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
HPJMNOPJ_00399	CDS	609	rnfG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
HPJMNOPJ_00400	CDS	1050	rnfD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
HPJMNOPJ_00401	CDS	2508	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
HPJMNOPJ_00402	CDS	597	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
HPJMNOPJ_00403	CDS	579	rnfA	7.-.-.-		Ion-translocating oxidoreductase complex subunit A
HPJMNOPJ_00404	CDS	1047				hypothetical protein
HPJMNOPJ_00405	CDS	1053				hypothetical protein
HPJMNOPJ_00406	CDS	942	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
HPJMNOPJ_00407	CDS	507				hypothetical protein
HPJMNOPJ_00408	CDS	2154	yccS		COG1289	Inner membrane protein YccS
HPJMNOPJ_00409	CDS	453	yccF		COG3304	Inner membrane protein YccF
HPJMNOPJ_00410	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
HPJMNOPJ_00411	CDS	657				hypothetical protein
HPJMNOPJ_00412	CDS	273	yccX	3.6.1.7	COG1254	Acylphosphatase
HPJMNOPJ_00413	CDS	840	mntB_1			Manganese transport system membrane protein MntB
HPJMNOPJ_00414	CDS	870	mntB_2			Manganese transport system membrane protein MntB
HPJMNOPJ_00415	CDS	894	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
HPJMNOPJ_00416	CDS	882			COG0803	putative periplasmic iron-binding protein
HPJMNOPJ_00417	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
HPJMNOPJ_00418	CDS	663	yccA		COG0670	Modulator of FtsH protease YccA
HPJMNOPJ_00419	tRNA	90				tRNA-Ser(tga)
HPJMNOPJ_00420	CDS	870	metR_1			HTH-type transcriptional regulator MetR
HPJMNOPJ_00421	CDS	864				hypothetical protein
HPJMNOPJ_00422	CDS	930	fdhE		COG3058	Protein FdhE
HPJMNOPJ_00423	CDS	687	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
HPJMNOPJ_00424	CDS	909	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
HPJMNOPJ_00425	CDS	2430	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
HPJMNOPJ_00426	CDS	588	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
HPJMNOPJ_00427	CDS	822	fdhD		COG1526	Sulfur carrier protein FdhD
HPJMNOPJ_00428	CDS	2181	uvrD	3.6.4.12	COG0210	DNA helicase II
HPJMNOPJ_00429	CDS	1404	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
HPJMNOPJ_00430	CDS	1083	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
HPJMNOPJ_00431	CDS	1938				hypothetical protein
HPJMNOPJ_00432	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HPJMNOPJ_00433	CDS	690				hypothetical protein
HPJMNOPJ_00434	CDS	210				hypothetical protein
HPJMNOPJ_00435	CDS	1038				hypothetical protein
HPJMNOPJ_00436	CDS	2274	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HPJMNOPJ_00437	CDS	927	metR_2			HTH-type transcriptional regulator MetR
HPJMNOPJ_00438	CDS	723				hypothetical protein
HPJMNOPJ_00439	CDS	330				hypothetical protein
HPJMNOPJ_00440	CDS	228				hypothetical protein
HPJMNOPJ_00441	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
HPJMNOPJ_00442	CDS	642				hypothetical protein
HPJMNOPJ_00443	CDS	1008				hypothetical protein
HPJMNOPJ_00444	CDS	969	yrbG		COG0530	Inner membrane protein YrbG
HPJMNOPJ_00445	tRNA	76				tRNA-Asn(gtt)
HPJMNOPJ_00446	CDS	2037	uvrB		COG0556	UvrABC system protein B
HPJMNOPJ_00447	CDS	780				hypothetical protein
HPJMNOPJ_00448	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
HPJMNOPJ_00449	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
HPJMNOPJ_00450	CDS	780	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
HPJMNOPJ_00451	CDS	843	pstA		COG0581	Phosphate transport system permease protein PstA
HPJMNOPJ_00452	CDS	963	pstC		COG0573	Phosphate transport system permease protein PstC
HPJMNOPJ_00453	CDS	1035	pstS		COG0226	Phosphate-binding protein PstS
HPJMNOPJ_00454	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
HPJMNOPJ_00455	CDS	1920	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
HPJMNOPJ_00456	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HPJMNOPJ_00457	CDS	1335	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HPJMNOPJ_00458	CDS	459	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
HPJMNOPJ_00459	CDS	690				hypothetical protein
HPJMNOPJ_00460	CDS	678	minC		COG0850	Septum site-determining protein MinC
HPJMNOPJ_00461	CDS	252	ycgL		COG3100	Protein YcgL
HPJMNOPJ_00462	CDS	390				hypothetical protein
HPJMNOPJ_00463	CDS	303				hypothetical protein
HPJMNOPJ_00464	CDS	501	resA			Thiol-disulfide oxidoreductase ResA
HPJMNOPJ_00465	CDS	696	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HPJMNOPJ_00466	CDS	1140				hypothetical protein
HPJMNOPJ_00467	CDS	1323				hypothetical protein
HPJMNOPJ_00468	CDS	1398				hypothetical protein
HPJMNOPJ_00469	CDS	522	tpd		COG3470	34 kDa membrane antigen
HPJMNOPJ_00470	CDS	1905				hypothetical protein
HPJMNOPJ_00471	CDS	705	pepE	3.4.13.21	COG3340	Peptidase E
HPJMNOPJ_00472	CDS	891	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
HPJMNOPJ_00473	CDS	2328	mrcB		COG0744	Penicillin-binding protein 1B
HPJMNOPJ_00474	CDS	321				hypothetical protein
HPJMNOPJ_00475	CDS	342	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
HPJMNOPJ_00476	CDS	804	map	3.4.11.18	COG0024	Methionine aminopeptidase
HPJMNOPJ_00477	CDS	2595	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HPJMNOPJ_00478	CDS	861				hypothetical protein
HPJMNOPJ_00479	CDS	1284	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
HPJMNOPJ_00480	CDS	1074	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
HPJMNOPJ_00481	CDS	834	wzzE		COG3765	ECA polysaccharide chain length modulation protein
HPJMNOPJ_00482	tRNA	77				tRNA-Arg(ccg)
HPJMNOPJ_00483	tRNA	76				tRNA-His(gtg)
HPJMNOPJ_00484	tRNA	77				tRNA-Pro(tgg)
HPJMNOPJ_00485	rRNA	1538				16S ribosomal RNA
HPJMNOPJ_00486	tRNA	77				tRNA-Ile(gat)
HPJMNOPJ_00487	tRNA	76				tRNA-Ala(tgc)
HPJMNOPJ_00488	rRNA	2898				23S ribosomal RNA
HPJMNOPJ_00489	rRNA	111				5S ribosomal RNA
HPJMNOPJ_00490	CDS	264				hypothetical protein
HPJMNOPJ_00491	CDS	909	lysO		COG2431	Lysine exporter LysO
HPJMNOPJ_00492	CDS	1563				hypothetical protein
HPJMNOPJ_00493	CDS	1077	dinB	2.7.7.7	COG0389	DNA polymerase IV
HPJMNOPJ_00494	CDS	861	htpX	3.4.24.-	COG0501	Protease HtpX
HPJMNOPJ_00495	CDS	537	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
HPJMNOPJ_00496	CDS	939	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
HPJMNOPJ_00497	CDS	768	yadH		COG0842	Inner membrane transport permease YadH
HPJMNOPJ_00498	CDS	960				hypothetical protein
HPJMNOPJ_00499	CDS	2613				hypothetical protein
HPJMNOPJ_00500	CDS	423				hypothetical protein
HPJMNOPJ_00501	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
HPJMNOPJ_00502	CDS	927	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
HPJMNOPJ_00503	CDS	786				hypothetical protein
HPJMNOPJ_00504	CDS	312				hypothetical protein
HPJMNOPJ_00505	CDS	732	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
HPJMNOPJ_00506	CDS	165				hypothetical protein
HPJMNOPJ_00507	CDS	210	cspD		COG1278	Cold shock-like protein CspD
HPJMNOPJ_00508	CDS	447	matP		COG3120	Macrodomain Ter protein
HPJMNOPJ_00509	CDS	1791				hypothetical protein
HPJMNOPJ_00510	CDS	531	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
HPJMNOPJ_00511	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
HPJMNOPJ_00512	CDS	975	usg		COG0136	USG-1 protein
HPJMNOPJ_00513	CDS	519				hypothetical protein
HPJMNOPJ_00514	CDS	348				hypothetical protein
HPJMNOPJ_00515	CDS	414				hypothetical protein
HPJMNOPJ_00516	CDS	351				hypothetical protein
HPJMNOPJ_00517	CDS	384				hypothetical protein
HPJMNOPJ_00518	CDS	273				hypothetical protein
HPJMNOPJ_00519	CDS	411				hypothetical protein
HPJMNOPJ_00520	CDS	282				hypothetical protein
HPJMNOPJ_00521	CDS	651				hypothetical protein
HPJMNOPJ_00522	CDS	510				hypothetical protein
HPJMNOPJ_00523	CDS	507				hypothetical protein
HPJMNOPJ_00524	CDS	477				hypothetical protein
HPJMNOPJ_00525	CDS	357				hypothetical protein
HPJMNOPJ_00526	CDS	516				hypothetical protein
HPJMNOPJ_00527	CDS	348				hypothetical protein
HPJMNOPJ_00528	CDS	504				hypothetical protein
HPJMNOPJ_00529	CDS	432				hypothetical protein
HPJMNOPJ_00530	CDS	429				hypothetical protein
HPJMNOPJ_00531	CDS	744				hypothetical protein
HPJMNOPJ_00532	CDS	1200				hypothetical protein
HPJMNOPJ_00533	CDS	927	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
HPJMNOPJ_00534	CDS	786				hypothetical protein
HPJMNOPJ_00535	CDS	1188				hypothetical protein
HPJMNOPJ_00536	CDS	885				hypothetical protein
HPJMNOPJ_00537	CDS	801	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
HPJMNOPJ_00538	CDS	1095				Tn3 family transposase TnXax1
HPJMNOPJ_00539	CDS	1311	adeP		COG2252	Adenine permease AdeP
HPJMNOPJ_00540	CDS	357	ychN		COG1553	Protein YchN
HPJMNOPJ_00541	CDS	3693	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
HPJMNOPJ_00542	CDS	1974	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
HPJMNOPJ_00543	CDS	648	grxB		COG2999	Glutaredoxin 2
HPJMNOPJ_00544	CDS	345				hypothetical protein
HPJMNOPJ_00545	CDS	429	rplM		COG0102	50S ribosomal protein L13
HPJMNOPJ_00546	CDS	393	rpsI		COG0103	30S ribosomal protein S9
HPJMNOPJ_00547	CDS	639	sspA		COG0625	Stringent starvation protein A 
HPJMNOPJ_00548	CDS	483	sspB		COG2969	Stringent starvation protein B 
HPJMNOPJ_00549	CDS	546		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
HPJMNOPJ_00550	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
HPJMNOPJ_00551	CDS	735	cutC		COG3142	Copper homeostasis protein CutC
HPJMNOPJ_00552	CDS	1368	tdeA		COG1538	Toxin and drug export protein A
HPJMNOPJ_00553	CDS	1680	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
HPJMNOPJ_00554	CDS	1446	alsT_2		COG1115	Amino-acid carrier protein AlsT
HPJMNOPJ_00555	CDS	492				hypothetical protein
HPJMNOPJ_00556	CDS	540				hypothetical protein
HPJMNOPJ_00557	CDS	1845	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HPJMNOPJ_00558	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
HPJMNOPJ_00559	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
HPJMNOPJ_00560	CDS	1443	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
HPJMNOPJ_00561	CDS	321				hypothetical protein
HPJMNOPJ_00562	CDS	960	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HPJMNOPJ_00563	CDS	621	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HPJMNOPJ_00564	CDS	447				hypothetical protein
HPJMNOPJ_00565	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
HPJMNOPJ_00566	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
HPJMNOPJ_00567	CDS	2019	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
HPJMNOPJ_00568	CDS	1308	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HPJMNOPJ_00569	CDS	1443	glgA	2.4.1.21	COG0297	Glycogen synthase
HPJMNOPJ_00570	CDS	2457	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
HPJMNOPJ_00571	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HPJMNOPJ_00572	CDS	1005	purR		COG1609	HTH-type transcriptional repressor PurR
HPJMNOPJ_00573	CDS	888				Epimerase family protein
HPJMNOPJ_00574	CDS	468	argR			Arginine repressor
HPJMNOPJ_00575	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HPJMNOPJ_00576	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HPJMNOPJ_00577	CDS	591	yecM		COG3102	Protein YecM
HPJMNOPJ_00578	CDS	306				hypothetical protein
HPJMNOPJ_00579	CDS	465	pcp		COG3133	Outer membrane lipoprotein pcp
HPJMNOPJ_00580	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
HPJMNOPJ_00581	CDS	897	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
HPJMNOPJ_00582	CDS	795				hypothetical protein
HPJMNOPJ_00583	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
HPJMNOPJ_00584	CDS	951		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
HPJMNOPJ_00585	CDS	1191	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
HPJMNOPJ_00586	CDS	684	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HPJMNOPJ_00587	CDS	1254	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HPJMNOPJ_00588	CDS	1086	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
HPJMNOPJ_00589	CDS	1227	codB		COG1457	Cytosine permease
HPJMNOPJ_00590	CDS	1263	codA	3.5.4.1	COG0402	Cytosine deaminase
HPJMNOPJ_00591	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HPJMNOPJ_00592	CDS	882	gcvA			Glycine cleavage system transcriptional activator
HPJMNOPJ_00593	CDS	1098	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
HPJMNOPJ_00594	CDS	864				hypothetical protein
HPJMNOPJ_00595	CDS	879	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
HPJMNOPJ_00596	CDS	1731	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HPJMNOPJ_00597	CDS	1764	cydD_1		COG4988	ATP-binding/permease protein CydD
HPJMNOPJ_00598	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HPJMNOPJ_00599	CDS	858				hypothetical protein
HPJMNOPJ_00600	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
HPJMNOPJ_00601	CDS	2229	tdhA		COG1629	TonB-dependent heme receptor A
HPJMNOPJ_00602	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HPJMNOPJ_00603	CDS	1209	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HPJMNOPJ_00604	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
HPJMNOPJ_00605	CDS	1410	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
HPJMNOPJ_00606	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
HPJMNOPJ_00607	CDS	885				hypothetical protein
HPJMNOPJ_00608	CDS	588	trpG	4.1.3.27		Anthranilate synthase component 2
HPJMNOPJ_00609	CDS	1551	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HPJMNOPJ_00610	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
HPJMNOPJ_00611	CDS	819	ompA_1			Outer membrane protein A
HPJMNOPJ_00612	CDS	867		2.7.1.-		putative ketoamine kinase
HPJMNOPJ_00613	CDS	1503	putP_2		COG0591	Sodium/proline symporter
HPJMNOPJ_00614	CDS	3597	putA			Bifunctional protein PutA
HPJMNOPJ_00615	CDS	1134				hypothetical protein
HPJMNOPJ_00616	CDS	1575				hypothetical protein
HPJMNOPJ_00617	CDS	1596	hbpA		COG0747	Heme-binding protein A
HPJMNOPJ_00618	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
HPJMNOPJ_00619	CDS	1302				hypothetical protein
HPJMNOPJ_00620	CDS	1902				hypothetical protein
HPJMNOPJ_00621	CDS	801				hypothetical protein
HPJMNOPJ_00622	CDS	1680	yidK		COG4146	putative symporter YidK
HPJMNOPJ_00623	CDS	1446		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
HPJMNOPJ_00624	CDS	594				Transcriptional regulator LdrP
HPJMNOPJ_00625	CDS	1134	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
HPJMNOPJ_00626	CDS	825	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HPJMNOPJ_00627	CDS	465	infC		COG0290	Translation initiation factor IF-3
HPJMNOPJ_00628	CDS	198	rpmI		COG0291	50S ribosomal protein L35
HPJMNOPJ_00629	CDS	354	rplT		COG0292	50S ribosomal protein L20
HPJMNOPJ_00630	CDS	525	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
HPJMNOPJ_00631	CDS	939	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HPJMNOPJ_00632	CDS	1326	mukF		COG3006	Chromosome partition protein MukF
HPJMNOPJ_00633	CDS	732	mukE		COG3095	Chromosome partition protein MukE
HPJMNOPJ_00634	CDS	4488	mukB		COG3096	Chromosome partition protein MukB
HPJMNOPJ_00635	CDS	867				hypothetical protein
HPJMNOPJ_00636	CDS	1428	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
HPJMNOPJ_00637	CDS	312	yqjD		COG4575	putative protein YqjD
