locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCFPBPPM_00371	CDS	717	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JCFPBPPM_00372	CDS	1776				hypothetical protein
JCFPBPPM_00373	CDS	1122	hemW		COG0635	Heme chaperone HemW
JCFPBPPM_00374	CDS	447				hypothetical protein
JCFPBPPM_00375	CDS	2727	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
JCFPBPPM_00376	CDS	1095				hypothetical protein
JCFPBPPM_00377	CDS	444				hypothetical protein
JCFPBPPM_00378	CDS	498				hypothetical protein
JCFPBPPM_00379	CDS	747				hypothetical protein
JCFPBPPM_00380	CDS	1842	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
JCFPBPPM_00381	CDS	318				hypothetical protein
JCFPBPPM_00382	CDS	360				hypothetical protein
JCFPBPPM_00383	CDS	1116				hypothetical protein
JCFPBPPM_00384	CDS	1215				hypothetical protein
JCFPBPPM_00385	CDS	321				hypothetical protein
JCFPBPPM_00386	CDS	738				hypothetical protein
JCFPBPPM_00387	CDS	468				hypothetical protein
JCFPBPPM_00388	CDS	1035				hypothetical protein
JCFPBPPM_00389	CDS	276				hypothetical protein
JCFPBPPM_00390	tRNA	75				tRNA-Pro(tgg)
JCFPBPPM_00391	CDS	1749				hypothetical protein
JCFPBPPM_00392	CDS	774	sigD		COG1191	RNA polymerase sigma-D factor
JCFPBPPM_00393	CDS	324				hypothetical protein
JCFPBPPM_00394	CDS	1239	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
JCFPBPPM_00395	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
JCFPBPPM_00396	CDS	1809	lepA	3.6.5.-	COG0481	Elongation factor 4
JCFPBPPM_00397	CDS	852				hypothetical protein
JCFPBPPM_00398	CDS	336				hypothetical protein
JCFPBPPM_00399	CDS	1302				hypothetical protein
JCFPBPPM_00400	CDS	1344				hypothetical protein
JCFPBPPM_00401	CDS	1260				hypothetical protein
JCFPBPPM_00402	CDS	1548	tlcA_2		COG3202	ADP,ATP carrier protein 1
JCFPBPPM_00403	CDS	507				hypothetical protein
JCFPBPPM_00404	CDS	972	mntA		COG0803	Manganese-binding lipoprotein MntA
JCFPBPPM_00405	CDS	780	mntB		COG1121	Manganese transport system ATP-binding protein MntB
JCFPBPPM_00406	CDS	1347	mntC		COG1108	Manganese transport system membrane protein MntC
JCFPBPPM_00407	CDS	975				hypothetical protein
JCFPBPPM_00408	CDS	1140	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
JCFPBPPM_00409	CDS	1866				hypothetical protein
JCFPBPPM_00410	CDS	978				hypothetical protein
JCFPBPPM_00411	CDS	453	recF_1		COG1195	DNA replication and repair protein RecF
JCFPBPPM_00412	CDS	612	recF_2		COG1195	DNA replication and repair protein RecF
JCFPBPPM_00413	CDS	96				hypothetical protein
JCFPBPPM_00414	CDS	1101	dnaN		COG0592	Beta sliding clamp
JCFPBPPM_00415	CDS	456	smpB		COG0691	SsrA-binding protein
JCFPBPPM_00416	CDS	945	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JCFPBPPM_00417	CDS	861	folD			Bifunctional protein FolD protein
JCFPBPPM_00418	CDS	516				hypothetical protein
JCFPBPPM_00419	CDS	294				hypothetical protein
JCFPBPPM_00420	CDS	1740				hypothetical protein
JCFPBPPM_00421	CDS	477				hypothetical protein
JCFPBPPM_00422	CDS	1062	clsA	2.7.8.-		Cardiolipin synthase A
JCFPBPPM_00423	CDS	1755		4.1.1.61	COG0043	4-hydroxybenzoate decarboxylase subunit C
JCFPBPPM_00424	CDS	270	rpmB		COG0227	50S ribosomal protein L28
JCFPBPPM_00425	CDS	1581	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JCFPBPPM_00426	CDS	444				hypothetical protein
JCFPBPPM_00427	CDS	1200				hypothetical protein
JCFPBPPM_00428	CDS	2133	mxiA		COG4789	Protein MxiA
JCFPBPPM_00429	CDS	1083	yscU			Yop proteins translocation protein U
JCFPBPPM_00430	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
JCFPBPPM_00431	CDS	921	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JCFPBPPM_00432	CDS	714	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
JCFPBPPM_00433	CDS	363	rbfA		COG0858	30S ribosome-binding factor
JCFPBPPM_00434	CDS	2673	infB			Translation initiation factor IF-2
JCFPBPPM_00435	CDS	1305	nusA		COG0195	Transcription termination/antitermination protein NusA
JCFPBPPM_00436	CDS	1743	rpsA		COG0539	30S ribosomal protein S1
JCFPBPPM_00437	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
JCFPBPPM_00438	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
JCFPBPPM_00439	CDS	456				hypothetical protein
JCFPBPPM_00440	CDS	867	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JCFPBPPM_00441	CDS	2388	yidC			Membrane protein insertase YidC
JCFPBPPM_00442	CDS	1383	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
JCFPBPPM_00443	CDS	366				hypothetical protein
JCFPBPPM_00444	CDS	2475	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
JCFPBPPM_00445	CDS	1290	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JCFPBPPM_00446	CDS	987		1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
JCFPBPPM_00447	CDS	1029	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
JCFPBPPM_00448	CDS	1041				hypothetical protein
JCFPBPPM_00449	CDS	1083	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
JCFPBPPM_00450	CDS	516				hypothetical protein
JCFPBPPM_00451	CDS	2376	bamA		COG4775	Outer membrane protein assembly factor BamA
JCFPBPPM_00452	CDS	603	recR		COG0353	Recombination protein RecR
JCFPBPPM_00453	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JCFPBPPM_00454	CDS	927	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JCFPBPPM_00455	CDS	747	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JCFPBPPM_00456	CDS	240	acpP		COG0236	Acyl carrier protein
JCFPBPPM_00457	CDS	414	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
JCFPBPPM_00458	CDS	2778				hypothetical protein
JCFPBPPM_00459	CDS	612				hypothetical protein
JCFPBPPM_00460	CDS	531				hypothetical protein
JCFPBPPM_00461	CDS	1485				hypothetical protein
JCFPBPPM_00462	CDS	1188	gltT			Proton/sodium-glutamate symport protein
JCFPBPPM_00463	CDS	1149				hypothetical protein
JCFPBPPM_00464	CDS	2136				hypothetical protein
JCFPBPPM_00465	CDS	1476			COG2239	Magnesium transporter MgtE
JCFPBPPM_00466	CDS	1455				hypothetical protein
JCFPBPPM_00467	CDS	498				hypothetical protein
JCFPBPPM_00468	CDS	822				hypothetical protein
JCFPBPPM_00469	CDS	1407	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
JCFPBPPM_00470	CDS	1050	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
JCFPBPPM_00471	CDS	1026	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
JCFPBPPM_00472	CDS	666	metP		COG2011	Methionine import system permease protein MetP
JCFPBPPM_00473	CDS	819	metQ		COG1464	Methionine-binding lipoprotein MetQ
JCFPBPPM_00474	CDS	510				hypothetical protein
JCFPBPPM_00475	CDS	348				hypothetical protein
JCFPBPPM_00476	CDS	2418	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
JCFPBPPM_00477	CDS	2505	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
JCFPBPPM_00478	CDS	621	tmk	2.7.4.9	COG0125	Thymidylate kinase
JCFPBPPM_00479	CDS	897				hypothetical protein
JCFPBPPM_00480	CDS	732				hypothetical protein
JCFPBPPM_00481	CDS	861	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
JCFPBPPM_00482	CDS	978				hypothetical protein
JCFPBPPM_00483	CDS	387				hypothetical protein
JCFPBPPM_00484	CDS	783				hypothetical protein
JCFPBPPM_00485	CDS	99				hypothetical protein
JCFPBPPM_00486	CDS	696				hypothetical protein
JCFPBPPM_00487	CDS	894	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
JCFPBPPM_00488	CDS	579	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
JCFPBPPM_00489	CDS	891				hypothetical protein
JCFPBPPM_00490	tRNA	76				tRNA-Asp(gtc)
JCFPBPPM_00491	tRNA	75				tRNA-Val(tac)
JCFPBPPM_00492	CDS	837	surE	3.1.3.5		5'/3'-nucleotidase SurE
JCFPBPPM_00493	CDS	735	ttcA	2.8.1.-		tRNA-cytidine(32) 2-sulfurtransferase
JCFPBPPM_00494	CDS	501				hypothetical protein
JCFPBPPM_00495	tRNA	75				tRNA-Thr(tgt)
JCFPBPPM_00496	tRNA	84				tRNA-Tyr(gta)
JCFPBPPM_00497	CDS	549				hypothetical protein
JCFPBPPM_00498	CDS	864				hypothetical protein
JCFPBPPM_00499	CDS	870				hypothetical protein
JCFPBPPM_00500	CDS	840				hypothetical protein
JCFPBPPM_00501	CDS	807				hypothetical protein
JCFPBPPM_00502	CDS	510				hypothetical protein
JCFPBPPM_00503	CDS	435				hypothetical protein
JCFPBPPM_00504	CDS	1407	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
JCFPBPPM_00505	CDS	159	rpmG		COG0267	50S ribosomal protein L33
JCFPBPPM_00506	CDS	1512				hypothetical protein
JCFPBPPM_00507	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JCFPBPPM_00508	CDS	450	rplM		COG0102	50S ribosomal protein L13
JCFPBPPM_00509	CDS	405	rpsI		COG0103	30S ribosomal protein S9
JCFPBPPM_00510	CDS	858	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
JCFPBPPM_00511	CDS	642	adk	2.7.4.3		Adenylate kinase
JCFPBPPM_00512	CDS	426				hypothetical protein
JCFPBPPM_00513	CDS	435				hypothetical protein
JCFPBPPM_00514	CDS	1155				hypothetical protein
JCFPBPPM_00515	CDS	1155				hypothetical protein
JCFPBPPM_00516	CDS	777	nagB	3.5.99.6		Glucosamine-6-phosphate deaminase
JCFPBPPM_00517	CDS	1539	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
JCFPBPPM_00518	CDS	456	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
JCFPBPPM_00519	CDS	1614	pyrG	6.3.4.2	COG0504	CTP synthase
JCFPBPPM_00520	CDS	765	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
JCFPBPPM_00521	CDS	696				hypothetical protein
JCFPBPPM_00522	CDS	894	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JCFPBPPM_00523	tRNA	73				tRNA-Ala(tgc)
JCFPBPPM_00524	tRNA	74				tRNA-Ile(gat)
JCFPBPPM_00525	CDS	708	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
JCFPBPPM_00526	CDS	681				hypothetical protein
JCFPBPPM_00527	CDS	1236				hypothetical protein
JCFPBPPM_00528	CDS	702				hypothetical protein
JCFPBPPM_00529	CDS	411	bdbC			disulfide formation protein
JCFPBPPM_00530	CDS	405				hypothetical protein
JCFPBPPM_00531	CDS	672				hypothetical protein
JCFPBPPM_00532	CDS	243				hypothetical protein
JCFPBPPM_00533	CDS	381				hypothetical protein
JCFPBPPM_00534	CDS	342				hypothetical protein
JCFPBPPM_00535	CDS	411				hypothetical protein
JCFPBPPM_00536	CDS	546				hypothetical protein
JCFPBPPM_00537	CDS	1119	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
JCFPBPPM_00538	CDS	519				hypothetical protein
JCFPBPPM_00539	CDS	669				queuosine precursor transporter
JCFPBPPM_00540	CDS	438				hypothetical protein
JCFPBPPM_00541	CDS	1260				hypothetical protein
JCFPBPPM_00542	CDS	1215				hypothetical protein
JCFPBPPM_00543	CDS	1176				hypothetical protein
JCFPBPPM_00544	CDS	297				hypothetical protein
JCFPBPPM_00545	CDS	948				hypothetical protein
JCFPBPPM_00546	CDS	240				hypothetical protein
JCFPBPPM_00547	CDS	1653	pfp_1	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
JCFPBPPM_00548	CDS	1413	yflS		COG0471	Putative malate transporter YflS
JCFPBPPM_00549	CDS	750				hypothetical protein
JCFPBPPM_00550	CDS	798				hypothetical protein
JCFPBPPM_00551	CDS	789	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
JCFPBPPM_00552	CDS	855	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
JCFPBPPM_00553	CDS	855	oppC		COG1173	Oligopeptide transport system permease protein OppC
JCFPBPPM_00554	CDS	945	oppB		COG0601	Oligopeptide transport system permease protein OppB
JCFPBPPM_00555	CDS	1587	dppE		COG4166	Dipeptide-binding protein DppE
JCFPBPPM_00556	CDS	1308	oppA_1		COG4166	Oligopeptide-binding protein OppA
JCFPBPPM_00557	CDS	1584	oppA_2		COG4166	Oligopeptide-binding protein OppA
JCFPBPPM_00558	CDS	1599	oppA_3		COG4166	Oligopeptide-binding protein OppA
JCFPBPPM_00559	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JCFPBPPM_00560	CDS	444	argR		COG1438	Arginine repressor
JCFPBPPM_00561	CDS	654	yecS		COG0765	L-cystine transport system permease protein YecS
JCFPBPPM_00562	CDS	681	artM		COG1126	Arginine transport ATP-binding protein ArtM
JCFPBPPM_00563	CDS	1359				hypothetical protein
JCFPBPPM_00564	CDS	3429				hypothetical protein
JCFPBPPM_00565	CDS	1293				hypothetical protein
JCFPBPPM_00566	CDS	801				hypothetical protein
JCFPBPPM_00567	CDS	1173	smc			Chromosome partition protein Smc
JCFPBPPM_00568	CDS	690	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
JCFPBPPM_00569	CDS	558	efp_1		COG0231	Elongation factor P
JCFPBPPM_00570	CDS	504	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
JCFPBPPM_00571	CDS	1365	accC	6.3.4.14	COG0439	Biotin carboxylase
JCFPBPPM_00572	CDS	555				hypothetical protein
JCFPBPPM_00573	CDS	351				hypothetical protein
JCFPBPPM_00574	CDS	267				hypothetical protein
JCFPBPPM_00575	CDS	855				hypothetical protein
JCFPBPPM_00576	CDS	1236				hypothetical protein
JCFPBPPM_00577	CDS	381				hypothetical protein
JCFPBPPM_00578	CDS	465				hypothetical protein
JCFPBPPM_00579	CDS	264	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JCFPBPPM_00580	CDS	741	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JCFPBPPM_00581	CDS	1269	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
JCFPBPPM_00582	CDS	1005	AAH1	3.5.4.2		Adenine deaminase
JCFPBPPM_00583	CDS	795				hypothetical protein
JCFPBPPM_00584	CDS	165				hypothetical protein
JCFPBPPM_00585	CDS	303				hypothetical protein
JCFPBPPM_00586	CDS	336				hypothetical protein
JCFPBPPM_00587	CDS	588				hypothetical protein
JCFPBPPM_00588	CDS	504				hypothetical protein
JCFPBPPM_00589	CDS	372				hypothetical protein
JCFPBPPM_00590	CDS	1029				hypothetical protein
JCFPBPPM_00591	CDS	828				hypothetical protein
JCFPBPPM_00592	CDS	1635	pfp_2	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
JCFPBPPM_00593	CDS	309				hypothetical protein
JCFPBPPM_00594	CDS	540				hypothetical protein
JCFPBPPM_00595	CDS	429				hypothetical protein
JCFPBPPM_00596	CDS	543				hypothetical protein
JCFPBPPM_00597	CDS	195				hypothetical protein
JCFPBPPM_00598	tRNA	79				tRNA-Met(cat)
JCFPBPPM_00599	tRNA	75				tRNA-Met(cat)
JCFPBPPM_00600	CDS	1314	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
JCFPBPPM_00601	CDS	2463	leuS	6.1.1.4		Leucine--tRNA ligase
JCFPBPPM_00602	CDS	951				hypothetical protein
JCFPBPPM_00603	CDS	1521	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
JCFPBPPM_00604	CDS	4614				hypothetical protein
JCFPBPPM_00605	CDS	1989	ligA	6.5.1.2		DNA ligase
JCFPBPPM_00606	CDS	1860	pkn1	2.7.11.1		Serine/threonine-protein kinase Pkn1
JCFPBPPM_00607	CDS	450				hypothetical protein
JCFPBPPM_00608	CDS	486				hypothetical protein
JCFPBPPM_00609	CDS	1596				hypothetical protein
JCFPBPPM_00610	CDS	2601	clpB			Chaperone protein ClpB
JCFPBPPM_00611	CDS	1125	metE	2.1.1.14		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JCFPBPPM_00612	CDS	696	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
JCFPBPPM_00613	CDS	441				hypothetical protein
JCFPBPPM_00614	CDS	567				hypothetical protein
JCFPBPPM_00615	CDS	1350	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JCFPBPPM_00616	CDS	756			COG0327	GTP cyclohydrolase 1 type 2 
JCFPBPPM_00617	CDS	1836	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
JCFPBPPM_00618	CDS	309	groS		COG0234	10 kDa chaperonin
JCFPBPPM_00619	CDS	1635	groL_1		COG0459	60 kDa chaperonin
JCFPBPPM_00620	CDS	774				hypothetical protein
JCFPBPPM_00621	CDS	978				hypothetical protein
JCFPBPPM_00622	CDS	1035				hypothetical protein
JCFPBPPM_00623	tRNA	74				tRNA-Asn(gtt)
JCFPBPPM_00624	CDS	1185				hypothetical protein
JCFPBPPM_00625	CDS	780				hypothetical protein
JCFPBPPM_00626	CDS	1017	ytfF			Inner membrane protein YtfF
JCFPBPPM_00627	CDS	2259				hypothetical protein
JCFPBPPM_00628	CDS	171				hypothetical protein
JCFPBPPM_00629	CDS	513				hypothetical protein
JCFPBPPM_00630	CDS	1458				hypothetical protein
JCFPBPPM_00631	CDS	2199	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
JCFPBPPM_00632	CDS	1656	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JCFPBPPM_00633	CDS	294				hypothetical protein
JCFPBPPM_00634	CDS	618	gmk	2.7.4.8	COG0194	Guanylate kinase
JCFPBPPM_00635	CDS	645	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JCFPBPPM_00636	CDS	366	rplS		COG0335	50S ribosomal protein L19
JCFPBPPM_00637	CDS	1086	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
JCFPBPPM_00638	CDS	360				hypothetical protein
JCFPBPPM_00639	CDS	1347	ffh		COG0541	Signal recognition particle protein
JCFPBPPM_00640	CDS	867	prmC	2.1.1.297		Release factor glutamine methyltransferase
JCFPBPPM_00641	CDS	1074	prfA		COG0216	Peptide chain release factor RF1
JCFPBPPM_00642	CDS	330				hypothetical protein
JCFPBPPM_00643	CDS	807				hypothetical protein
JCFPBPPM_00644	CDS	1911				hypothetical protein
JCFPBPPM_00645	CDS	3132	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JCFPBPPM_00646	tmRNA	423	ssrA			transfer-messenger RNA, SsrA
JCFPBPPM_00647	CDS	558				hypothetical protein
JCFPBPPM_00648	CDS	774				hypothetical protein
JCFPBPPM_00649	CDS	1287				hypothetical protein
JCFPBPPM_00650	CDS	822				hypothetical protein
JCFPBPPM_00651	CDS	1203				hypothetical protein
JCFPBPPM_00652	CDS	1035	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
JCFPBPPM_00653	CDS	1347				hypothetical protein
JCFPBPPM_00654	CDS	795	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
JCFPBPPM_00655	CDS	1263				hypothetical protein
JCFPBPPM_00656	CDS	300				hypothetical protein
JCFPBPPM_00657	CDS	1389	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
JCFPBPPM_00658	CDS	1455	pyk	2.7.1.40		Pyruvate kinase
JCFPBPPM_00659	CDS	5481	uvrA			UvrABC system protein A
JCFPBPPM_00660	CDS	2757	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
JCFPBPPM_00661	CDS	2823	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JCFPBPPM_00662	CDS	462				hypothetical protein
JCFPBPPM_00663	CDS	426				hypothetical protein
JCFPBPPM_00664	CDS	1983				hypothetical protein
JCFPBPPM_00665	CDS	630	atpD			V-type ATP synthase subunit D
JCFPBPPM_00666	CDS	1317	ntpB			V-type sodium ATPase subunit B
JCFPBPPM_00667	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
JCFPBPPM_00668	CDS	801				hypothetical protein
JCFPBPPM_00669	CDS	627	atpE			V-type proton ATPase subunit E
JCFPBPPM_00670	CDS	744				hypothetical protein
JCFPBPPM_00671	CDS	393				hypothetical protein
JCFPBPPM_00672	CDS	984	tal	2.2.1.2		Transaldolase
JCFPBPPM_00673	CDS	4182	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JCFPBPPM_00674	CDS	3759	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JCFPBPPM_00675	CDS	390	rplL			50S ribosomal protein L7/L12
JCFPBPPM_00676	CDS	513	rplJ		COG0244	50S ribosomal protein L10
JCFPBPPM_00677	CDS	699	rplA			50S ribosomal protein L1
JCFPBPPM_00678	CDS	426	rplK			50S ribosomal protein L11
JCFPBPPM_00679	CDS	549	nusG		COG0250	Transcription termination/antitermination protein NusG
JCFPBPPM_00680	CDS	252				hypothetical protein
JCFPBPPM_00681	tRNA	75				tRNA-Trp(cca)
JCFPBPPM_00682	CDS	1185	tuf			Elongation factor Tu
JCFPBPPM_00683	tRNA	72				tRNA-Thr(ggt)
JCFPBPPM_00684	CDS	222	infA		COG0361	Translation initiation factor IF-1
JCFPBPPM_00685	CDS	1008				hypothetical protein
JCFPBPPM_00686	CDS	450				hypothetical protein
JCFPBPPM_00687	tRNA	73				tRNA-Met(cat)
JCFPBPPM_00688	CDS	1563				hypothetical protein
JCFPBPPM_00689	CDS	576				hypothetical protein
JCFPBPPM_00690	CDS	1104				hypothetical protein
JCFPBPPM_00691	CDS	1734				hypothetical protein
JCFPBPPM_00692	CDS	1731				hypothetical protein
JCFPBPPM_00693	CDS	234				hypothetical protein
JCFPBPPM_00694	CDS	1386				hypothetical protein
JCFPBPPM_00695	CDS	678				hypothetical protein
JCFPBPPM_00696	CDS	477				hypothetical protein
JCFPBPPM_00697	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
JCFPBPPM_00698	CDS	927	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JCFPBPPM_00699	CDS	624	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn/Fe]
JCFPBPPM_00700	CDS	1797	pgcA	5.4.2.2		Phosphoglucomutase
JCFPBPPM_00701	CDS	465				hypothetical protein
JCFPBPPM_00702	CDS	714	rnc	3.1.26.3	COG0571	Ribonuclease 3
JCFPBPPM_00703	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
JCFPBPPM_00704	CDS	705	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JCFPBPPM_00705	CDS	483				hypothetical protein
JCFPBPPM_00706	CDS	2118				hypothetical protein
JCFPBPPM_00707	CDS	153				hypothetical protein
JCFPBPPM_00708	CDS	2208				hypothetical protein
JCFPBPPM_00709	CDS	357				hypothetical protein
JCFPBPPM_00710	CDS	1929				hypothetical protein
JCFPBPPM_00711	CDS	783				hypothetical protein
JCFPBPPM_00712	CDS	1350				hypothetical protein
JCFPBPPM_00713	CDS	1329	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
JCFPBPPM_00714	CDS	291	ybaB			Nucleoid-associated protein YbaB
JCFPBPPM_00715	CDS	1716	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
JCFPBPPM_00716	CDS	327				hypothetical protein
JCFPBPPM_00717	CDS	741				hypothetical protein
JCFPBPPM_00718	CDS	1464				hypothetical protein
JCFPBPPM_00719	CDS	1251				hypothetical protein
JCFPBPPM_00720	CDS	2037	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
JCFPBPPM_00721	CDS	1179	dnaJ		COG0484	Chaperone protein DnaJ
JCFPBPPM_00722	CDS	177				hypothetical protein
JCFPBPPM_00723	CDS	642				hypothetical protein
JCFPBPPM_00724	CDS	369				hypothetical protein
JCFPBPPM_00725	CDS	786				hypothetical protein
JCFPBPPM_00726	CDS	2460	lon	3.4.21.53	COG0466	Lon protease
JCFPBPPM_00727	CDS	867				hypothetical protein
JCFPBPPM_00728	CDS	924	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
JCFPBPPM_00729	CDS	939	xerC		COG4973	Tyrosine recombinase XerC
JCFPBPPM_00730	CDS	1605	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
JCFPBPPM_00731	CDS	591	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JCFPBPPM_00732	CDS	1707				hypothetical protein
JCFPBPPM_00733	CDS	2088				hypothetical protein
JCFPBPPM_00734	CDS	1188				putative outer membrane protein pmp10
JCFPBPPM_00735	CDS	1485	pmp8_2			putative outer membrane protein pmp8
JCFPBPPM_00736	CDS	189				hypothetical protein
JCFPBPPM_00737	CDS	1065				putative outer membrane protein pmp10
JCFPBPPM_00738	CDS	1284	pmp8_3			putative outer membrane protein pmp8
JCFPBPPM_00739	CDS	2241				putative outer membrane protein pmp10
JCFPBPPM_00740	CDS	534				putative outer membrane protein pmp11
JCFPBPPM_00741	CDS	2526	pmp2			putative outer membrane protein pmp2
JCFPBPPM_00742	CDS	1572				hypothetical protein
JCFPBPPM_00743	CDS	726				hypothetical protein
JCFPBPPM_00744	CDS	2325				hypothetical protein
JCFPBPPM_00745	CDS	1308				hypothetical protein
JCFPBPPM_00746	CDS	804				hypothetical protein
JCFPBPPM_00747	CDS	2895				hypothetical protein
JCFPBPPM_00748	CDS	2769	pmp1			putative outer membrane protein pmp1
JCFPBPPM_00749	CDS	1467	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JCFPBPPM_00750	CDS	1479	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JCFPBPPM_00751	CDS	306	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
JCFPBPPM_00752	CDS	282				hypothetical protein
