locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBDGGIMO_00320	CDS	207			COG2608	putative protein
CBDGGIMO_00321	CDS	207			COG2608	putative protein
CBDGGIMO_00322	CDS	387	hmrR			HTH-type transcriptional regulator HmrR
CBDGGIMO_00323	CDS	318	metJ		COG3060	Met repressor
CBDGGIMO_00324	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CBDGGIMO_00325	CDS	693				hypothetical protein
CBDGGIMO_00326	CDS	1221	gspF		COG1459	Putative type II secretion system protein F
CBDGGIMO_00327	CDS	1395	epsE		COG2804	Type II secretion system protein E
CBDGGIMO_00328	CDS	450				hypothetical protein
CBDGGIMO_00329	CDS	555	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
CBDGGIMO_00330	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
CBDGGIMO_00331	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
CBDGGIMO_00332	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CBDGGIMO_00333	CDS	561				hypothetical protein
CBDGGIMO_00334	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
CBDGGIMO_00335	CDS	909	rdgC		COG2974	Recombination-associated protein RdgC
CBDGGIMO_00336	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
CBDGGIMO_00337	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
CBDGGIMO_00338	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
CBDGGIMO_00339	CDS	288				hypothetical protein
CBDGGIMO_00340	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
CBDGGIMO_00341	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
CBDGGIMO_00342	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
CBDGGIMO_00343	CDS	741			COG0217	putative transcriptional regulatory protein
CBDGGIMO_00344	CDS	477	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
CBDGGIMO_00345	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
CBDGGIMO_00346	CDS	519				hypothetical protein
CBDGGIMO_00347	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
CBDGGIMO_00348	CDS	237	vapB1		COG4456	Antitoxin VapB1
CBDGGIMO_00349	CDS	405	vapC1	3.1.-.-	COG1487	Ribonuclease VapC1
CBDGGIMO_00350	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CBDGGIMO_00351	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
CBDGGIMO_00352	CDS	1353				hypothetical protein
CBDGGIMO_00353	CDS	264				hypothetical protein
CBDGGIMO_00354	CDS	195				hypothetical protein
CBDGGIMO_00355	tRNA	90				tRNA-Ser(tga)
CBDGGIMO_00356	CDS	567	efp		COG0231	Elongation factor P
CBDGGIMO_00357	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
CBDGGIMO_00358	CDS	1296	oapA		COG3061	Opacity-associated protein OapA
CBDGGIMO_00359	CDS	405				hypothetical protein
CBDGGIMO_00360	CDS	711	recO		COG1381	DNA repair protein RecO
CBDGGIMO_00361	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
CBDGGIMO_00362	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
CBDGGIMO_00363	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
CBDGGIMO_00364	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
CBDGGIMO_00365	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
CBDGGIMO_00366	CDS	1047	tqsA		COG0628	AI-2 transport protein TqsA
CBDGGIMO_00367	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
CBDGGIMO_00368	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
CBDGGIMO_00369	CDS	345			COG3171	putative protein
CBDGGIMO_00370	CDS	342	napF_1		COG1145	Ferredoxin-type protein NapF
CBDGGIMO_00371	CDS	282	napD		COG3062	Chaperone NapD
CBDGGIMO_00372	CDS	381	napA_1	1.9.6.1	COG0243	Periplasmic nitrate reductase
CBDGGIMO_00373	CDS	2112	napA_2	1.9.6.1	COG0243	Periplasmic nitrate reductase
CBDGGIMO_00374	CDS	834	napF_2			Ferredoxin-type protein NapF
CBDGGIMO_00375	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
CBDGGIMO_00376	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
CBDGGIMO_00377	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
CBDGGIMO_00378	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
CBDGGIMO_00379	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
CBDGGIMO_00380	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
CBDGGIMO_00381	CDS	696				hypothetical protein
CBDGGIMO_00382	CDS	723	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
CBDGGIMO_00383	CDS	738	ribX			Riboflavin transport system permease protein RibX
CBDGGIMO_00384	CDS	945			COG0715	Putative thiamine biosynthesis protein
CBDGGIMO_00385	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
CBDGGIMO_00386	CDS	816	mntB_1			Manganese transport system membrane protein MntB
CBDGGIMO_00387	CDS	849	mntB_2			Manganese transport system membrane protein MntB
CBDGGIMO_00388	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CBDGGIMO_00389	CDS	882			COG0803	putative periplasmic iron-binding protein
CBDGGIMO_00390	CDS	879				hypothetical protein
CBDGGIMO_00391	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
CBDGGIMO_00392	CDS	540				hypothetical protein
CBDGGIMO_00393	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
CBDGGIMO_00394	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
CBDGGIMO_00395	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CBDGGIMO_00396	CDS	615				hypothetical protein
CBDGGIMO_00397	CDS	195	iscX		COG2975	Protein IscX
CBDGGIMO_00398	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
CBDGGIMO_00399	CDS	1860	hscA		COG0443	Chaperone protein HscA
CBDGGIMO_00400	CDS	687				hypothetical protein
CBDGGIMO_00401	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
CBDGGIMO_00402	CDS	324	iscA		COG0316	Iron-binding protein IscA
CBDGGIMO_00403	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
CBDGGIMO_00404	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
CBDGGIMO_00405	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
CBDGGIMO_00406	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
CBDGGIMO_00407	tRNA	76				tRNA-Lys(ctt)
CBDGGIMO_00408	tRNA	76				tRNA-Lys(ttt)
CBDGGIMO_00409	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
CBDGGIMO_00410	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
CBDGGIMO_00411	CDS	1119				hypothetical protein
CBDGGIMO_00412	CDS	420	tolR_2		COG0848	Tol-Pal system protein TolR
CBDGGIMO_00413	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
CBDGGIMO_00414	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
CBDGGIMO_00415	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
CBDGGIMO_00416	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
CBDGGIMO_00417	CDS	552	slp		COG3065	Outer membrane protein Slp
CBDGGIMO_00418	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CBDGGIMO_00419	CDS	1200	rnd	3.1.13.5	COG0349	Ribonuclease D
CBDGGIMO_00420	CDS	1011				hypothetical protein
CBDGGIMO_00421	CDS	738	oatA	2.3.1.-		O-acetyltransferase OatA
CBDGGIMO_00422	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
CBDGGIMO_00423	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
CBDGGIMO_00424	CDS	309				hypothetical protein
CBDGGIMO_00425	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
CBDGGIMO_00426	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CBDGGIMO_00427	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
CBDGGIMO_00428	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CBDGGIMO_00429	CDS	288				hypothetical protein
CBDGGIMO_00430	CDS	1380	ompP1		COG2067	Outer membrane protein P1
CBDGGIMO_00431	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
CBDGGIMO_00432	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
CBDGGIMO_00433	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
CBDGGIMO_00434	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
CBDGGIMO_00435	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CBDGGIMO_00436	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CBDGGIMO_00437	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
CBDGGIMO_00438	CDS	1428				hypothetical protein
CBDGGIMO_00439	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
CBDGGIMO_00440	CDS	276	hfq		COG1923	RNA-binding protein Hfq
CBDGGIMO_00441	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
CBDGGIMO_00442	CDS	2808	rne	3.1.26.12		Ribonuclease E
CBDGGIMO_00443	CDS	213				hypothetical protein
CBDGGIMO_00444	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
CBDGGIMO_00445	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
CBDGGIMO_00446	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
CBDGGIMO_00447	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
CBDGGIMO_00448	CDS	1383	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
CBDGGIMO_00449	CDS	300				hypothetical protein
CBDGGIMO_00450	CDS	246				hypothetical protein
CBDGGIMO_00451	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
CBDGGIMO_00452	CDS	648	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
CBDGGIMO_00453	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
CBDGGIMO_00454	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
CBDGGIMO_00455	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
CBDGGIMO_00456	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
CBDGGIMO_00457	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
CBDGGIMO_00458	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CBDGGIMO_00459	CDS	273	hupA			DNA-binding protein HU-alpha
CBDGGIMO_00460	CDS	591			COG3068	putative protein
CBDGGIMO_00461	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
CBDGGIMO_00462	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
CBDGGIMO_00463	CDS	690				hypothetical protein
CBDGGIMO_00464	CDS	1338	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
CBDGGIMO_00465	CDS	414				hypothetical protein
CBDGGIMO_00466	CDS	522				hypothetical protein
CBDGGIMO_00467	CDS	507				hypothetical protein
CBDGGIMO_00468	CDS	798				hypothetical protein
CBDGGIMO_00469	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
CBDGGIMO_00470	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
CBDGGIMO_00471	CDS	330			COG0718	Nucleoid-associated protein
CBDGGIMO_00472	CDS	603	recR		COG0353	Recombination protein RecR
CBDGGIMO_00473	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
CBDGGIMO_00474	CDS	339	secG		COG1314	Protein-export membrane protein SecG
CBDGGIMO_00475	tRNA	86				tRNA-Leu(gag)
CBDGGIMO_00476	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
CBDGGIMO_00477	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
CBDGGIMO_00478	CDS	1500				hypothetical protein
CBDGGIMO_00479	CDS	531				hypothetical protein
CBDGGIMO_00480	CDS	276	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
CBDGGIMO_00481	CDS	192				hypothetical protein
CBDGGIMO_00482	CDS	1293				hypothetical protein
CBDGGIMO_00483	CDS	525				hypothetical protein
CBDGGIMO_00484	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
CBDGGIMO_00485	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
CBDGGIMO_00486	CDS	660	tmk	2.7.4.9	COG0125	Thymidylate kinase
CBDGGIMO_00487	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
CBDGGIMO_00488	CDS	936	surA	5.2.1.8		Chaperone SurA
CBDGGIMO_00489	CDS	540	pyrR			Bifunctional protein PyrR
CBDGGIMO_00490	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
CBDGGIMO_00491	CDS	876			COG2990	putative protein
CBDGGIMO_00492	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
CBDGGIMO_00493	CDS	1152	hemW		COG0635	Heme chaperone HemW
CBDGGIMO_00494	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
CBDGGIMO_00495	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
CBDGGIMO_00496	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
CBDGGIMO_00497	CDS	864				hypothetical protein
CBDGGIMO_00498	CDS	270				hypothetical protein
CBDGGIMO_00499	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CBDGGIMO_00500	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CBDGGIMO_00501	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
CBDGGIMO_00502	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
CBDGGIMO_00503	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CBDGGIMO_00504	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CBDGGIMO_00505	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CBDGGIMO_00506	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
CBDGGIMO_00507	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
CBDGGIMO_00508	CDS	429	atpC		COG0355	ATP synthase epsilon chain
CBDGGIMO_00509	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
CBDGGIMO_00510	CDS	870	atpG		COG0224	ATP synthase gamma chain
CBDGGIMO_00511	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
CBDGGIMO_00512	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
CBDGGIMO_00513	CDS	471	atpF		COG0711	ATP synthase subunit b
CBDGGIMO_00514	CDS	255	atpH_2			ATP synthase subunit c
CBDGGIMO_00515	CDS	789	atpB		COG0356	ATP synthase subunit a
CBDGGIMO_00516	CDS	375				hypothetical protein
CBDGGIMO_00517	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
CBDGGIMO_00518	CDS	378				hypothetical protein
CBDGGIMO_00519	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
CBDGGIMO_00520	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
CBDGGIMO_00521	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
CBDGGIMO_00522	CDS	495	aphA_1	3.1.3.2	COG3700	Class B acid phosphatase
CBDGGIMO_00523	CDS	201	aphA_2	3.1.3.2	COG3700	Class B acid phosphatase
CBDGGIMO_00524	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
CBDGGIMO_00525	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
CBDGGIMO_00526	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
CBDGGIMO_00527	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
CBDGGIMO_00528	CDS	1164				hypothetical protein
CBDGGIMO_00529	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
CBDGGIMO_00530	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CBDGGIMO_00531	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
CBDGGIMO_00532	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
CBDGGIMO_00533	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
CBDGGIMO_00534	CDS	999	rbsR		COG1609	Ribose operon repressor
CBDGGIMO_00535	CDS	552				hypothetical protein
CBDGGIMO_00536	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
CBDGGIMO_00537	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
CBDGGIMO_00538	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
CBDGGIMO_00539	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
CBDGGIMO_00540	CDS	777	hincIIR	3.1.21.4		Type-2 restriction enzyme HincII
CBDGGIMO_00541	CDS	1557				hypothetical protein
CBDGGIMO_00542	CDS	4248	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
CBDGGIMO_00543	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
CBDGGIMO_00544	CDS	690	rplA		COG0081	50S ribosomal protein L1
CBDGGIMO_00545	CDS	429	rplK		COG0080	50S ribosomal protein L11
CBDGGIMO_00546	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
CBDGGIMO_00547	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
CBDGGIMO_00548	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
CBDGGIMO_00549	CDS	1545				putative protein
CBDGGIMO_00550	CDS	657				hypothetical protein
CBDGGIMO_00551	CDS	1041				hypothetical protein
CBDGGIMO_00552	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
CBDGGIMO_00553	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CBDGGIMO_00554	CDS	819				hypothetical protein
CBDGGIMO_00555	CDS	261			COG1145	putative ferredoxin-like protein
CBDGGIMO_00556	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
CBDGGIMO_00557	CDS	582	tdk	2.7.1.21		Thymidine kinase
CBDGGIMO_00558	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CBDGGIMO_00559	CDS	216	rpsU		COG0828	30S ribosomal protein S21
CBDGGIMO_00560	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
CBDGGIMO_00561	CDS	1890	rpoD		COG0568	RNA polymerase sigma factor RpoD
CBDGGIMO_00562	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
CBDGGIMO_00563	CDS	786	ureH		COG0829	Urease accessory protein UreH
CBDGGIMO_00564	CDS	636	ureG		COG0378	Urease accessory protein UreG
CBDGGIMO_00565	CDS	708	ureF		COG0830	Urease accessory protein UreF
CBDGGIMO_00566	CDS	558	ureE			Urease accessory protein UreE
CBDGGIMO_00567	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
CBDGGIMO_00568	CDS	306	ureB	3.5.1.5		Urease subunit beta
CBDGGIMO_00569	CDS	303	ureA	3.5.1.5		Urease subunit gamma
CBDGGIMO_00570	CDS	291	groS		COG0234	10 kDa chaperonin
CBDGGIMO_00571	CDS	1647	groL		COG0459	60 kDa chaperonin
CBDGGIMO_00572	CDS	450	rplI		COG0359	50S ribosomal protein L9
CBDGGIMO_00573	CDS	228	rpsR		COG0238	30S ribosomal protein S18
CBDGGIMO_00574	CDS	285	priB		COG2965	Primosomal replication protein N
CBDGGIMO_00575	CDS	378	rpsF		COG0360	30S ribosomal protein S6
CBDGGIMO_00576	CDS	219	infA		COG0361	Translation initiation factor IF-1
CBDGGIMO_00577	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
CBDGGIMO_00578	CDS	909	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
CBDGGIMO_00579	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CBDGGIMO_00580	CDS	624				hypothetical protein
CBDGGIMO_00581	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
CBDGGIMO_00582	CDS	543				hypothetical protein
CBDGGIMO_00583	CDS	240				hypothetical protein
CBDGGIMO_00584	CDS	492	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
CBDGGIMO_00585	CDS	123				hypothetical protein
CBDGGIMO_00586	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CBDGGIMO_00587	CDS	744	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
CBDGGIMO_00588	CDS	348				hypothetical protein
CBDGGIMO_00589	CDS	1902				hypothetical protein
CBDGGIMO_00590	CDS	396	hslR		COG1188	Heat shock protein 15
CBDGGIMO_00591	CDS	453	asnC		COG1522	Regulatory protein AsnC
CBDGGIMO_00592	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
CBDGGIMO_00593	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CBDGGIMO_00594	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
CBDGGIMO_00595	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
CBDGGIMO_00596	CDS	2289	yhgF		COG2183	Protein YhgF
CBDGGIMO_00597	CDS	477	greB		COG0782	Transcription elongation factor GreB
CBDGGIMO_00598	CDS	618	fabR		COG1309	HTH-type transcriptional repressor FabR
CBDGGIMO_00599	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
CBDGGIMO_00600	CDS	726	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
CBDGGIMO_00601	CDS	222	slyX		COG2900	Protein SlyX 
CBDGGIMO_00602	CDS	726		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
CBDGGIMO_00603	CDS	666	dauR		COG2964	Transcriptional regulator DauR
CBDGGIMO_00604	CDS	381	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
CBDGGIMO_00605	CDS	360	tusC			Protein TusC
CBDGGIMO_00606	CDS	288	tusB			Protein TusB
CBDGGIMO_00607	CDS	1185	tufB_1		COG0050	Elongation factor Tu 2
CBDGGIMO_00608	CDS	2103	fusA		COG0480	Elongation factor G
CBDGGIMO_00609	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CBDGGIMO_00610	CDS	375	rpsL		COG0048	30S ribosomal protein S12
CBDGGIMO_00611	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
CBDGGIMO_00612	CDS	1974	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
CBDGGIMO_00613	CDS	1272	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
CBDGGIMO_00614	CDS	837				hypothetical protein
CBDGGIMO_00615	CDS	438				hypothetical protein
CBDGGIMO_00616	CDS	657	pepE	3.4.13.21	COG3340	Peptidase E
CBDGGIMO_00617	CDS	1236		3.-.-.-	COG0624	putative hydrolase
CBDGGIMO_00618	CDS	417	rseC_1		COG3086	Protein RseC
CBDGGIMO_00619	CDS	1308	potE		COG0531	Putrescine transporter PotE
CBDGGIMO_00620	CDS	2163	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
CBDGGIMO_00621	CDS	195				hypothetical protein
CBDGGIMO_00622	CDS	1530				hypothetical protein
CBDGGIMO_00623	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
CBDGGIMO_00624	CDS	1005	arcB_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
CBDGGIMO_00625	CDS	819	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
CBDGGIMO_00626	CDS	483	crcB			Putative fluoride ion transporter CrcB
CBDGGIMO_00627	CDS	459	recX			Regulatory protein RecX
CBDGGIMO_00628	CDS	1065	recA		COG0468	Protein RecA
CBDGGIMO_00629	CDS	654	tfoX		COG3070	DNA transformation protein TfoX
CBDGGIMO_00630	rRNA	1536				16S ribosomal RNA
CBDGGIMO_00631	tRNA	77				tRNA-Ile(gat)
CBDGGIMO_00632	tRNA	76				tRNA-Ala(tgc)
CBDGGIMO_00633	rRNA	2897				23S ribosomal RNA
CBDGGIMO_00634	rRNA	110				5S ribosomal RNA
CBDGGIMO_00635	rRNA	106				5S ribosomal RNA
CBDGGIMO_00636	tRNA	77				tRNA-Asp(gtc)
CBDGGIMO_00637	tRNA	76				tRNA-Trp(cca)
CBDGGIMO_00638	CDS	306	psiE_1		COG3223	Protein PsiE
CBDGGIMO_00639	CDS	126	psiE_2			Protein PsiE
CBDGGIMO_00640	CDS	1287	hemY		COG3071	Protein HemY
CBDGGIMO_00641	CDS	525				hypothetical protein
CBDGGIMO_00642	CDS	693			COG2959	putative protein
CBDGGIMO_00643	CDS	2532	cyaA	4.6.1.1	COG3072	Adenylate cyclase
CBDGGIMO_00644	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CBDGGIMO_00645	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
