locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCFEBHJJ_00360	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GCFEBHJJ_00361	CDS	1536				hypothetical protein
GCFEBHJJ_00362	tRNA	76				tRNA-Ala(tgc)
GCFEBHJJ_00363	tRNA	77				tRNA-Ile(gat)
GCFEBHJJ_00364	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GCFEBHJJ_00365	CDS	729	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GCFEBHJJ_00366	CDS	1017				hypothetical protein
GCFEBHJJ_00367	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GCFEBHJJ_00368	CDS	1026	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
GCFEBHJJ_00369	tRNA	85				tRNA-Leu(tag)
GCFEBHJJ_00370	CDS	1128	pseC	2.6.1.92	COG0399	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
GCFEBHJJ_00371	CDS	609				hypothetical protein
GCFEBHJJ_00372	CDS	498				hypothetical protein
GCFEBHJJ_00373	CDS	681				hypothetical protein
GCFEBHJJ_00374	CDS	177				hypothetical protein
GCFEBHJJ_00375	CDS	1377	accC	6.3.4.14	COG0439	Biotin carboxylase
GCFEBHJJ_00376	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GCFEBHJJ_00377	CDS	567	dcd	3.5.4.13	COG0717	dCTP deaminase
GCFEBHJJ_00378	CDS	2103				hypothetical protein
GCFEBHJJ_00379	CDS	681	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GCFEBHJJ_00380	CDS	432				hypothetical protein
GCFEBHJJ_00381	CDS	1005	hemH	4.99.1.1	COG0276	Ferrochelatase
GCFEBHJJ_00382	CDS	666				hypothetical protein
GCFEBHJJ_00383	CDS	2811	ccsA			Cytochrome c biogenesis protein CcsA
GCFEBHJJ_00384	CDS	1278	fucT_1	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
GCFEBHJJ_00385	CDS	1347	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
GCFEBHJJ_00386	CDS	831	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GCFEBHJJ_00387	CDS	1224	htpX_1	3.4.24.-		Protease HtpX
GCFEBHJJ_00388	CDS	525				hypothetical protein
GCFEBHJJ_00389	CDS	753				hypothetical protein
GCFEBHJJ_00390	CDS	228				hypothetical protein
GCFEBHJJ_00391	CDS	237				hypothetical protein
GCFEBHJJ_00392	CDS	1860	priA	3.6.4.-	COG1198	Primosomal protein N'
GCFEBHJJ_00393	CDS	732	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
GCFEBHJJ_00394	CDS	642	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
GCFEBHJJ_00395	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
GCFEBHJJ_00396	CDS	498	cheW		COG0835	Chemotaxis protein CheW
GCFEBHJJ_00397	CDS	2412	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
GCFEBHJJ_00398	CDS	936	cheV_2		COG0784	Chemotaxis protein CheV
GCFEBHJJ_00399	CDS	759	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
GCFEBHJJ_00400	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
GCFEBHJJ_00401	CDS	1851	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GCFEBHJJ_00402	CDS	1575	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
GCFEBHJJ_00403	CDS	549				hypothetical protein
GCFEBHJJ_00404	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
GCFEBHJJ_00405	CDS	825	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GCFEBHJJ_00406	CDS	1290	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
GCFEBHJJ_00407	CDS	2295	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GCFEBHJJ_00408	CDS	987	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GCFEBHJJ_00409	CDS	315			COG0537	putative HIT-like protein
GCFEBHJJ_00410	CDS	1323	sufS	4.4.1.16		Cysteine desulfurase
GCFEBHJJ_00411	CDS	591				hypothetical protein
GCFEBHJJ_00412	CDS	2391	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
GCFEBHJJ_00413	CDS	489				hypothetical protein
GCFEBHJJ_00414	CDS	1527	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GCFEBHJJ_00415	CDS	108				hypothetical protein
GCFEBHJJ_00416	CDS	750				hypothetical protein
GCFEBHJJ_00417	tRNA	78				tRNA-Pro(tgg)
GCFEBHJJ_00418	tRNA	77				tRNA-His(gtg)
GCFEBHJJ_00419	tRNA	77				tRNA-Arg(tcg)
GCFEBHJJ_00420	tRNA	77				tRNA-Arg(tct)
GCFEBHJJ_00421	CDS	348				IS200/IS605 family transposase IS606
GCFEBHJJ_00422	CDS	807				IS200/IS605 family transposase IS606
GCFEBHJJ_00423	CDS	369				hypothetical protein
GCFEBHJJ_00424	CDS	1872				hypothetical protein
GCFEBHJJ_00425	CDS	1170	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GCFEBHJJ_00426	CDS	1953				hypothetical protein
GCFEBHJJ_00427	CDS	1008				hypothetical protein
GCFEBHJJ_00428	CDS	786	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
GCFEBHJJ_00429	CDS	429				hypothetical protein
GCFEBHJJ_00430	CDS	1170	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
GCFEBHJJ_00431	CDS	1848	speA	4.1.1.19		Biosynthetic arginine decarboxylase
GCFEBHJJ_00432	CDS	927				hypothetical protein
GCFEBHJJ_00433	CDS	1860				hypothetical protein
GCFEBHJJ_00434	CDS	1254				hypothetical protein
GCFEBHJJ_00435	CDS	1734				hypothetical protein
GCFEBHJJ_00436	rRNA	2883				23S ribosomal RNA
GCFEBHJJ_00437	CDS	114				hypothetical protein
GCFEBHJJ_00438	CDS	546				hypothetical protein
GCFEBHJJ_00439	CDS	99				hypothetical protein
GCFEBHJJ_00440	CDS	243				hypothetical protein
GCFEBHJJ_00441	CDS	687				hypothetical protein
GCFEBHJJ_00442	CDS	891				hypothetical protein
GCFEBHJJ_00443	CDS	429				hypothetical protein
GCFEBHJJ_00444	CDS	1170				hypothetical protein
GCFEBHJJ_00445	CDS	576	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
GCFEBHJJ_00446	CDS	342				hypothetical protein
GCFEBHJJ_00447	CDS	429				hypothetical protein
GCFEBHJJ_00448	CDS	1284				IS200/IS605 family transposase IS605
GCFEBHJJ_00449	CDS	1101				hypothetical protein
GCFEBHJJ_00450	CDS	2034	topA_2	5.6.2.1		DNA topoisomerase 1
GCFEBHJJ_00451	CDS	2424				hypothetical protein
GCFEBHJJ_00452	CDS	267				hypothetical protein
GCFEBHJJ_00453	CDS	276				hypothetical protein
GCFEBHJJ_00454	CDS	1524				hypothetical protein
GCFEBHJJ_00455	CDS	186				hypothetical protein
GCFEBHJJ_00456	CDS	780				hypothetical protein
GCFEBHJJ_00457	CDS	1146				hypothetical protein
GCFEBHJJ_00458	CDS	387				hypothetical protein
GCFEBHJJ_00459	CDS	1419				hypothetical protein
GCFEBHJJ_00460	CDS	135				hypothetical protein
GCFEBHJJ_00461	CDS	285				hypothetical protein
GCFEBHJJ_00462	CDS	1557				hypothetical protein
GCFEBHJJ_00463	CDS	3066				hypothetical protein
GCFEBHJJ_00464	CDS	669				hypothetical protein
GCFEBHJJ_00465	CDS	201				hypothetical protein
GCFEBHJJ_00466	CDS	312				hypothetical protein
GCFEBHJJ_00467	CDS	258				hypothetical protein
GCFEBHJJ_00468	CDS	231				hypothetical protein
GCFEBHJJ_00469	CDS	453				hypothetical protein
GCFEBHJJ_00470	CDS	264				hypothetical protein
GCFEBHJJ_00471	CDS	237				hypothetical protein
GCFEBHJJ_00472	CDS	2577				hypothetical protein
GCFEBHJJ_00473	CDS	489				hypothetical protein
GCFEBHJJ_00474	CDS	1098				hypothetical protein
GCFEBHJJ_00475	CDS	1464	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
GCFEBHJJ_00476	CDS	3168				hypothetical protein
GCFEBHJJ_00477	CDS	1896				hypothetical protein
GCFEBHJJ_00478	CDS	768				hypothetical protein
GCFEBHJJ_00479	CDS	348				hypothetical protein
GCFEBHJJ_00480	CDS	1488				hypothetical protein
GCFEBHJJ_00481	CDS	489				hypothetical protein
GCFEBHJJ_00482	CDS	1737	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
GCFEBHJJ_00483	CDS	1251	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GCFEBHJJ_00484	CDS	561				hypothetical protein
GCFEBHJJ_00485	CDS	741	modA		COG0725	Molybdate-binding protein ModA
GCFEBHJJ_00486	CDS	675	modB		COG4149	Molybdenum transport system permease protein ModB
GCFEBHJJ_00487	CDS	798	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCFEBHJJ_00488	CDS	1392	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
GCFEBHJJ_00489	CDS	1104				hypothetical protein
GCFEBHJJ_00490	CDS	1638				hypothetical protein
GCFEBHJJ_00491	CDS	849				hypothetical protein
GCFEBHJJ_00492	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
GCFEBHJJ_00493	CDS	636				hypothetical protein
GCFEBHJJ_00494	CDS	261				hypothetical protein
GCFEBHJJ_00495	CDS	513				hypothetical protein
GCFEBHJJ_00496	CDS	144				hypothetical protein
GCFEBHJJ_00497	CDS	789	ydiO	2.1.1.37	COG0270	putative BsuMI modification methylase subunit YdiO
GCFEBHJJ_00498	CDS	753				hypothetical protein
GCFEBHJJ_00499	CDS	246				hypothetical protein
GCFEBHJJ_00500	CDS	945	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
GCFEBHJJ_00501	CDS	1587				hypothetical protein
GCFEBHJJ_00502	CDS	1398				hypothetical protein
GCFEBHJJ_00503	CDS	2874				hypothetical protein
GCFEBHJJ_00504	CDS	888				hypothetical protein
GCFEBHJJ_00505	CDS	1137				hypothetical protein
GCFEBHJJ_00506	CDS	189	rpmB		COG0227	50S ribosomal protein L28
GCFEBHJJ_00507	CDS	837				hypothetical protein
GCFEBHJJ_00508	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GCFEBHJJ_00509	CDS	1269	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GCFEBHJJ_00510	CDS	261				putative protein
GCFEBHJJ_00511	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
GCFEBHJJ_00512	CDS	1329				hypothetical protein
GCFEBHJJ_00513	CDS	1329				hypothetical protein
GCFEBHJJ_00514	CDS	1068				hypothetical protein
GCFEBHJJ_00515	CDS	1125	dnaN		COG0592	Beta sliding clamp
GCFEBHJJ_00516	CDS	2322	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
GCFEBHJJ_00517	CDS	165				hypothetical protein
GCFEBHJJ_00518	CDS	741				hypothetical protein
GCFEBHJJ_00519	CDS	150				hypothetical protein
GCFEBHJJ_00520	CDS	465				hypothetical protein
GCFEBHJJ_00521	CDS	1164				hypothetical protein
GCFEBHJJ_00522	CDS	639				hypothetical protein
GCFEBHJJ_00523	CDS	1329	pgbA			Plasminogen-binding protein PgbA
GCFEBHJJ_00524	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GCFEBHJJ_00525	CDS	765	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GCFEBHJJ_00526	CDS	117				hypothetical protein
GCFEBHJJ_00527	CDS	1446	glnA	6.3.1.2	COG0174	Glutamine synthetase
GCFEBHJJ_00528	CDS	105				hypothetical protein
GCFEBHJJ_00529	CDS	1977				hypothetical protein
GCFEBHJJ_00530	CDS	450	rplI		COG0359	50S ribosomal protein L9
GCFEBHJJ_00531	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GCFEBHJJ_00532	CDS	1332	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
GCFEBHJJ_00533	CDS	909	era_1		COG1159	GTPase Era
GCFEBHJJ_00534	CDS	993				hypothetical protein
GCFEBHJJ_00535	CDS	831				hypothetical protein
GCFEBHJJ_00536	CDS	348				hypothetical protein
GCFEBHJJ_00537	CDS	1446				hypothetical protein
GCFEBHJJ_00538	CDS	483				hypothetical protein
GCFEBHJJ_00539	CDS	2247				hypothetical protein
GCFEBHJJ_00540	CDS	993				Type IV secretion system protein VirB11
GCFEBHJJ_00541	CDS	600				hypothetical protein
GCFEBHJJ_00542	CDS	5784				hypothetical protein
GCFEBHJJ_00543	CDS	1569				hypothetical protein
GCFEBHJJ_00544	CDS	1608				hypothetical protein
GCFEBHJJ_00545	CDS	759				hypothetical protein
GCFEBHJJ_00546	CDS	657				hypothetical protein
GCFEBHJJ_00547	CDS	843	cagT			CAG pathogenicity island protein 12
GCFEBHJJ_00548	CDS	90				hypothetical protein
GCFEBHJJ_00549	CDS	579	cagS			CAG pathogenicity island protein 13
GCFEBHJJ_00550	CDS	306				hypothetical protein
GCFEBHJJ_00551	CDS	1131				hypothetical protein
GCFEBHJJ_00552	CDS	921				hypothetical protein
GCFEBHJJ_00553	CDS	714				hypothetical protein
GCFEBHJJ_00554	CDS	1146				hypothetical protein
GCFEBHJJ_00555	CDS	1113				hypothetical protein
GCFEBHJJ_00556	CDS	429				hypothetical protein
GCFEBHJJ_00557	CDS	807				hypothetical protein
GCFEBHJJ_00558	CDS	2946	virB4_2			Type IV secretion system protein virB4
GCFEBHJJ_00559	CDS	624				hypothetical protein
GCFEBHJJ_00560	CDS	348				hypothetical protein
GCFEBHJJ_00561	CDS	228				hypothetical protein
GCFEBHJJ_00562	CDS	3561	cagA			Cytotoxicity-associated immunodominant antigen
GCFEBHJJ_00563	CDS	267				hypothetical protein
GCFEBHJJ_00564	CDS	555				hypothetical protein
GCFEBHJJ_00565	CDS	768	murI	5.1.1.3	COG0796	Glutamate racemase
GCFEBHJJ_00566	CDS	1317	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GCFEBHJJ_00567	CDS	204	rpmE		COG0254	50S ribosomal protein L31
GCFEBHJJ_00568	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
GCFEBHJJ_00569	CDS	684	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GCFEBHJJ_00570	CDS	966				hypothetical protein
GCFEBHJJ_00571	CDS	822				hypothetical protein
GCFEBHJJ_00572	CDS	438				hypothetical protein
GCFEBHJJ_00573	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
GCFEBHJJ_00574	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GCFEBHJJ_00575	CDS	237	acpP_1			Acyl carrier protein
GCFEBHJJ_00576	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCFEBHJJ_00577	CDS	213	rpsU		COG0828	30S ribosomal protein S21
GCFEBHJJ_00578	CDS	1251				hypothetical protein
GCFEBHJJ_00579	CDS	246				hypothetical protein
GCFEBHJJ_00580	CDS	648	rclC		COG3059	Inner membrane protein RclC
GCFEBHJJ_00581	CDS	822	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
GCFEBHJJ_00582	CDS	1047			COG0628	Putative transport protein
GCFEBHJJ_00583	CDS	873				hypothetical protein
GCFEBHJJ_00584	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
GCFEBHJJ_00585	CDS	1491	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
GCFEBHJJ_00586	CDS	579	yohD		COG0586	Inner membrane protein YohD
GCFEBHJJ_00587	CDS	540	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
GCFEBHJJ_00588	CDS	333				hypothetical protein
GCFEBHJJ_00589	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
GCFEBHJJ_00590	CDS	699				hypothetical protein
GCFEBHJJ_00591	CDS	873				hypothetical protein
GCFEBHJJ_00592	CDS	873	folD		COG0190	Bifunctional protein FolD protein
GCFEBHJJ_00593	CDS	2037	mdoB	2.7.8.20		Phosphoglycerol transferase I
GCFEBHJJ_00594	CDS	555				hypothetical protein
GCFEBHJJ_00595	CDS	1119				hypothetical protein
GCFEBHJJ_00596	CDS	1020	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
GCFEBHJJ_00597	CDS	975				hypothetical protein
GCFEBHJJ_00598	CDS	882				hypothetical protein
GCFEBHJJ_00599	CDS	372				hypothetical protein
GCFEBHJJ_00600	CDS	651	nth_1	4.2.99.18	COG0177	Endonuclease III
GCFEBHJJ_00601	CDS	231				hypothetical protein
GCFEBHJJ_00602	CDS	2934				hypothetical protein
GCFEBHJJ_00603	CDS	864	mltG	4.2.2.-		Endolytic murein transglycosylase
GCFEBHJJ_00604	CDS	342	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GCFEBHJJ_00605	CDS	1128	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
GCFEBHJJ_00606	CDS	822				hypothetical protein
GCFEBHJJ_00607	CDS	561				hypothetical protein
GCFEBHJJ_00608	CDS	2943				hypothetical protein
GCFEBHJJ_00609	CDS	1797				hypothetical protein
GCFEBHJJ_00610	CDS	165				hypothetical protein
GCFEBHJJ_00611	CDS	1473				hypothetical protein
GCFEBHJJ_00612	CDS	639				hypothetical protein
GCFEBHJJ_00613	CDS	1980	mrcA		COG5009	Penicillin-binding protein 1A
GCFEBHJJ_00614	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
GCFEBHJJ_00615	CDS	1302				hypothetical protein
GCFEBHJJ_00616	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
GCFEBHJJ_00617	CDS	102				hypothetical protein
GCFEBHJJ_00618	CDS	1533	flaA		COG1344	Flagellin A
GCFEBHJJ_00619	CDS	654	nth_2	4.2.99.18		Endonuclease III
GCFEBHJJ_00620	CDS	618				hypothetical protein
GCFEBHJJ_00621	CDS	1020	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GCFEBHJJ_00622	CDS	1434				hypothetical protein
GCFEBHJJ_00623	CDS	675				hypothetical protein
GCFEBHJJ_00624	CDS	3087	mdtC			Multidrug resistance protein MdtC
GCFEBHJJ_00625	CDS	570				hypothetical protein
GCFEBHJJ_00626	CDS	3717				hypothetical protein
GCFEBHJJ_00627	CDS	5832				hypothetical protein
GCFEBHJJ_00628	CDS	501				hypothetical protein
GCFEBHJJ_00629	CDS	240				hypothetical protein
GCFEBHJJ_00630	CDS	702	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCFEBHJJ_00631	CDS	333				hypothetical protein
GCFEBHJJ_00632	CDS	1971	ligA	6.5.1.2	COG0272	DNA ligase
GCFEBHJJ_00633	CDS	942	cheV_3		COG0784	Chemotaxis protein CheV
GCFEBHJJ_00634	CDS	1734	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
GCFEBHJJ_00635	CDS	576	adk	2.7.4.3	COG0563	Adenylate kinase
GCFEBHJJ_00636	CDS	606				hypothetical protein
GCFEBHJJ_00637	CDS	651				hypothetical protein
GCFEBHJJ_00638	CDS	522	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GCFEBHJJ_00639	CDS	2250	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
GCFEBHJJ_00640	CDS	363				hypothetical protein
GCFEBHJJ_00641	CDS	1350	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GCFEBHJJ_00642	CDS	1128	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
GCFEBHJJ_00643	CDS	1080	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
GCFEBHJJ_00644	CDS	1206	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
GCFEBHJJ_00645	CDS	333				hypothetical protein
GCFEBHJJ_00646	CDS	678	hcpD_2	3.5.2.6	COG0790	Putative beta-lactamase HcpD
GCFEBHJJ_00647	CDS	2046				hypothetical protein
GCFEBHJJ_00648	CDS	585	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
GCFEBHJJ_00649	CDS	1155	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
GCFEBHJJ_00650	CDS	1737	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
GCFEBHJJ_00651	CDS	675	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
GCFEBHJJ_00652	CDS	537	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
GCFEBHJJ_00653	CDS	1539				hypothetical protein
GCFEBHJJ_00654	CDS	279				hypothetical protein
GCFEBHJJ_00655	CDS	453				hypothetical protein
GCFEBHJJ_00656	CDS	918				hypothetical protein
GCFEBHJJ_00657	CDS	681	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GCFEBHJJ_00658	CDS	1209	cca	2.7.7.72		CCA-adding enzyme
GCFEBHJJ_00659	CDS	228				hypothetical protein
GCFEBHJJ_00660	CDS	654	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
GCFEBHJJ_00661	CDS	1320	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
GCFEBHJJ_00662	CDS	294				hypothetical protein
GCFEBHJJ_00663	CDS	1683				hypothetical protein
GCFEBHJJ_00664	CDS	822	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GCFEBHJJ_00665	CDS	408				hypothetical protein
GCFEBHJJ_00666	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GCFEBHJJ_00667	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
GCFEBHJJ_00668	CDS	579				hypothetical protein
GCFEBHJJ_00669	CDS	1431	fucT_2	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
GCFEBHJJ_00670	CDS	624	SERB	3.1.3.3	COG0560	Phosphoserine phosphatase
GCFEBHJJ_00671	CDS	504	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
GCFEBHJJ_00672	CDS	1083	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
GCFEBHJJ_00673	CDS	2661	bamA			Outer membrane protein assembly factor BamA
GCFEBHJJ_00674	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
GCFEBHJJ_00675	CDS	1260		3.4.24.-	COG0612	putative zinc protease
GCFEBHJJ_00676	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GCFEBHJJ_00677	CDS	1245	surA	5.2.1.8		Chaperone SurA
GCFEBHJJ_00678	CDS	1017	lapB			Lipopolysaccharide assembly protein B
GCFEBHJJ_00679	CDS	432	rnhA	3.1.26.4	COG0328	Ribonuclease HI
GCFEBHJJ_00680	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
GCFEBHJJ_00681	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
GCFEBHJJ_00682	CDS	516				hypothetical protein
GCFEBHJJ_00683	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
GCFEBHJJ_00684	CDS	1302	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
GCFEBHJJ_00685	CDS	258				hypothetical protein
GCFEBHJJ_00686	CDS	1824				hypothetical protein
GCFEBHJJ_00687	CDS	2739				hypothetical protein
GCFEBHJJ_00688	CDS	1350				hypothetical protein
GCFEBHJJ_00689	CDS	813				hypothetical protein
GCFEBHJJ_00690	CDS	1173		2.6.1.1		Aspartate aminotransferase
GCFEBHJJ_00691	CDS	1281				hypothetical protein
GCFEBHJJ_00692	CDS	687				hypothetical protein
GCFEBHJJ_00693	CDS	1089	xerH_1		COG0582	Tyrosine recombinase XerH
GCFEBHJJ_00694	CDS	507	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
GCFEBHJJ_00695	CDS	768				hypothetical protein
GCFEBHJJ_00696	CDS	870	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
GCFEBHJJ_00697	CDS	2367	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
GCFEBHJJ_00698	CDS	507				hypothetical protein
GCFEBHJJ_00699	CDS	321				hypothetical protein
GCFEBHJJ_00700	CDS	1302	glmU		COG1207	Bifunctional protein GlmU
GCFEBHJJ_00701	CDS	318				hypothetical protein
GCFEBHJJ_00702	CDS	441	fliP		COG1338	Flagellar biosynthetic protein FliP
GCFEBHJJ_00703	CDS	2304	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
GCFEBHJJ_00704	CDS	1929	feoB		COG0370	Fe(2+) transporter FeoB
GCFEBHJJ_00705	CDS	501				hypothetical protein
GCFEBHJJ_00706	CDS	315				hypothetical protein
GCFEBHJJ_00707	CDS	1176	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GCFEBHJJ_00708	CDS	699	scoA	2.8.3.5	COG1788	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
GCFEBHJJ_00709	CDS	624	scoB	2.8.3.5	COG2057	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
GCFEBHJJ_00710	CDS	1365	atoE		COG2031	Putative short-chain fatty acid transporter
GCFEBHJJ_00711	CDS	774				hypothetical protein
GCFEBHJJ_00712	CDS	114				hypothetical protein
GCFEBHJJ_00713	CDS	2142	acxA	6.4.1.6	COG0145	Acetone carboxylase beta subunit
GCFEBHJJ_00714	CDS	2298	acxB	6.4.1.6	COG0146	Acetone carboxylase alpha subunit
GCFEBHJJ_00715	CDS	501	acxC	6.4.1.6	COG4647	Acetone carboxylase gamma subunit
GCFEBHJJ_00716	CDS	1014				hypothetical protein
GCFEBHJJ_00717	CDS	387	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
GCFEBHJJ_00718	CDS	2484	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GCFEBHJJ_00719	CDS	474				hypothetical protein
GCFEBHJJ_00720	CDS	1146	atoC		COG2204	Regulatory protein AtoC
GCFEBHJJ_00721	CDS	2826	uvrA			UvrABC system protein A
GCFEBHJJ_00722	CDS	822				hypothetical protein
GCFEBHJJ_00723	CDS	927	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GCFEBHJJ_00724	CDS	345				hypothetical protein
GCFEBHJJ_00725	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
